id,file,start_line,end_line,kind,attributes,decision,rationale
170,reference-semantics/semantics/builtins.k,265,265,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
171,reference-semantics/semantics/builtins.k,266,266,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
172,reference-semantics/semantics/builtins.k,267,267,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
173,reference-semantics/semantics/builtins.k,268,268,rule,owise,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
174,reference-semantics/semantics/builtins.k,269,269,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
175,reference-semantics/semantics/builtins.k,270,270,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
176,reference-semantics/semantics/builtins.k,271,271,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
177,reference-semantics/semantics/builtins.k,272,272,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
178,reference-semantics/semantics/builtins.k,273,273,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
179,reference-semantics/semantics/builtins.k,274,274,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
180,reference-semantics/semantics/builtins.k,279,279,syntax,,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
181,reference-semantics/semantics/builtins.k,280,281,rule,priority,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
182,reference-semantics/semantics/builtins.k,282,282,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
183,reference-semantics/semantics/builtins.k,283,283,syntax,,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
184,reference-semantics/semantics/builtins.k,284,284,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
185,reference-semantics/semantics/builtins.k,285,285,syntax,"function,total,symbol,no-evaluators",ACCEPT_FIXED_OPAQUE_UNUSED,trusted supplied opaque primitive; unreachable from the submitted program/proof
186,reference-semantics/semantics/builtins.k,291,291,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
187,reference-semantics/semantics/builtins.k,292,292,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
188,reference-semantics/semantics/builtins.k,293,293,syntax,function,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
189,reference-semantics/semantics/builtins.k,294,294,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
190,reference-semantics/semantics/builtins.k,295,295,rule,owise,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
191,reference-semantics/semantics/builtins.k,296,296,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
192,reference-semantics/semantics/builtins.k,297,297,rule,owise,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
193,reference-semantics/semantics/call.k,16,16,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
194,reference-semantics/semantics/call.k,19,19,syntax,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for callee evaluation and builtin dispatch; inspected for this path
195,reference-semantics/semantics/call.k,20,20,rule,owise,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for callee evaluation and builtin dispatch; inspected for this path
196,reference-semantics/semantics/call.k,21,21,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for callee evaluation and builtin dispatch; inspected for this path
197,reference-semantics/semantics/call.k,24,24,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for callee evaluation and builtin dispatch; inspected for this path
198,reference-semantics/semantics/call.k,26,26,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for callee evaluation and builtin dispatch; inspected for this path
199,reference-semantics/semantics/call.k,27,27,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for callee evaluation and builtin dispatch; inspected for this path
200,reference-semantics/semantics/call.k,28,28,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for callee evaluation and builtin dispatch; inspected for this path
201,reference-semantics/semantics/call.k,29,29,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for callee evaluation and builtin dispatch; inspected for this path
202,reference-semantics/semantics/call.k,30,30,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for callee evaluation and builtin dispatch; inspected for this path
203,reference-semantics/semantics/call.k,31,31,rule,owise,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for callee evaluation and builtin dispatch; inspected for this path
204,reference-semantics/semantics/call.k,32,32,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for callee evaluation and builtin dispatch; inspected for this path
205,reference-semantics/semantics/call.k,38,41,rule,priority,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
206,reference-semantics/semantics/call.k,42,46,rule,priority,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
207,reference-semantics/semantics/call.k,47,50,rule,priority,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
208,reference-semantics/semantics/call.k,52,52,syntax,"function,total",ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
209,reference-semantics/semantics/call.k,53,55,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
210,reference-semantics/semantics/call.k,56,60,rule,priority,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
211,reference-semantics/semantics/call.k,63,67,rule,priority,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
212,reference-semantics/semantics/call.k,69,74,rule,,ACCEPT_FIXED_USED,unchanged supplied-semantics declaration used for plain closure call frame construction; inspected for this path
213,reference-semantics/semantics/call.k,80,85,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
214,reference-semantics/semantics/call.k,87,87,syntax,,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
215,reference-semantics/semantics/call.k,88,88,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
216,reference-semantics/semantics/call.k,89,94,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
217,reference-semantics/semantics/comprehension.k,11,11,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
218,reference-semantics/semantics/comprehension.k,12,12,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
219,reference-semantics/semantics/comprehension.k,14,14,syntax,,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
220,reference-semantics/semantics/comprehension.k,15,16,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
221,reference-semantics/semantics/comprehension.k,18,18,syntax,,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
222,reference-semantics/semantics/comprehension.k,19,20,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
223,reference-semantics/semantics/comprehension.k,21,22,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
224,reference-semantics/semantics/comprehension.k,24,24,syntax,,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
225,reference-semantics/semantics/comprehension.k,25,25,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
226,reference-semantics/semantics/comprehension.k,26,26,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
227,reference-semantics/semantics/concrete.k,13,15,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
228,reference-semantics/semantics/concrete.k,16,18,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
229,reference-semantics/semantics/concrete.k,25,25,syntax,,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
230,reference-semantics/semantics/concrete.k,26,27,syntax,,ACCEPT_FIXED_DECLARATION,unchanged supplied-semantics syntax; not a proof-local correctness assumption
231,reference-semantics/semantics/concrete.k,28,30,rule,priority,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
232,reference-semantics/semantics/concrete.k,31,33,rule,priority,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
233,reference-semantics/semantics/concrete.k,34,35,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
234,reference-semantics/semantics/concrete.k,36,37,rule,,ACCEPT_FIXED_UNREACHABLE,unchanged supplied-semantics rule/context outside every construct reachable from solution.mpy in the target proof
