file	line	kind	attributes	decision	rationale	statement
/reference/reference-semantics/semantics/builtins.k	187	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	"rule applyBuiltin(""eval"", str(CS:IntSeq), .Vals) => evalArith(CS)"
/reference/reference-semantics/semantics/builtins.k	188	syntax	function	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Int ::= evalArith(IntSeq) [function]
/reference/reference-semantics/semantics/builtins.k	189	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
/reference/reference-semantics/semantics/builtins.k	192	syntax		FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	"syntax OpSeq ::= "".OpSeq"" | oCons(String, OpSeq)"
/reference/reference-semantics/semantics/builtins.k	194	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Bool ::= evDigit(Int) [function, total]
/reference/reference-semantics/semantics/builtins.k	195	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
/reference/reference-semantics/semantics/builtins.k	196	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Bool ::= evHead42(IntSeq) [function, total]
/reference/reference-semantics/semantics/builtins.k	197	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule evHead42(iCons(42, _:IntSeq)) => true
/reference/reference-semantics/semantics/builtins.k	198	rule	owise	FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule evHead42(_:IntSeq)            => false [owise]
/reference/reference-semantics/semantics/builtins.k	199	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Bool ::= evHead47(IntSeq) [function, total]
/reference/reference-semantics/semantics/builtins.k	200	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule evHead47(iCons(47, _:IntSeq)) => true
/reference/reference-semantics/semantics/builtins.k	201	rule	owise	FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule evHead47(_:IntSeq)            => false [owise]
/reference/reference-semantics/semantics/builtins.k	203	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax OpSeq ::= tokOps(IntSeq) [function, total]
/reference/reference-semantics/semantics/builtins.k	204	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule tokOps(.IntSeq)                 => .OpSeq
/reference/reference-semantics/semantics/builtins.k	205	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule tokOps(iCons(32, R:IntSeq))     => tokOps(R)
/reference/reference-semantics/semantics/builtins.k	206	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule tokOps(iCons(C:Int, R:IntSeq))  => tokOps(R) requires evDigit(C)
/reference/reference-semantics/semantics/builtins.k	207	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	"rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons(""**"", tokOps(R))"
/reference/reference-semantics/semantics/builtins.k	208	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	"rule tokOps(iCons(42, R:IntSeq))     => oCons(""*"", tokOps(R)) requires notBool evHead42(R)"
/reference/reference-semantics/semantics/builtins.k	209	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	"rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons(""//"", tokOps(R))"
/reference/reference-semantics/semantics/builtins.k	210	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	"rule tokOps(iCons(47, R:IntSeq))     => oCons(""/"", tokOps(R)) requires notBool evHead47(R)"
/reference/reference-semantics/semantics/builtins.k	211	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	"rule tokOps(iCons(43, R:IntSeq))     => oCons(""+"", tokOps(R))"
/reference/reference-semantics/semantics/builtins.k	212	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	"rule tokOps(iCons(45, R:IntSeq))     => oCons(""-"", tokOps(R))"
/reference/reference-semantics/semantics/builtins.k	214	syntax	function, total;function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
/reference/reference-semantics/semantics/builtins.k	216	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule tokNds(.IntSeq)                => .IntSeq
/reference/reference-semantics/semantics/builtins.k	217	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule tokNds(iCons(32, R:IntSeq))    => tokNds(R)
/reference/reference-semantics/semantics/builtins.k	218	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
/reference/reference-semantics/semantics/builtins.k	219	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
/reference/reference-semantics/semantics/builtins.k	221	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
/reference/reference-semantics/semantics/builtins.k	223	rule	owise	FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
/reference/reference-semantics/semantics/builtins.k	225	syntax		FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax EvPair ::= evp(OpSeq, IntSeq)
/reference/reference-semantics/semantics/builtins.k	226	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Int ::= firstNdE(EvPair) [function, total]
/reference/reference-semantics/semantics/builtins.k	227	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
/reference/reference-semantics/semantics/builtins.k	228	rule	owise	FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule firstNdE(_:EvPair) => 0 [owise]
/reference/reference-semantics/semantics/builtins.k	230	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Int ::= applyOpE(String, Int, Int) [function, total]
/reference/reference-semantics/semantics/builtins.k	231	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	"rule applyOpE(""+"",  A:Int, B:Int) => A +Int B"
/reference/reference-semantics/semantics/builtins.k	232	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	"rule applyOpE(""-"",  A:Int, B:Int) => A -Int B"
/reference/reference-semantics/semantics/builtins.k	233	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	"rule applyOpE(""*"",  A:Int, B:Int) => A *Int B"
/reference/reference-semantics/semantics/builtins.k	234	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	"rule applyOpE(""//"", A:Int, B:Int) => A divInt B"
/reference/reference-semantics/semantics/builtins.k	235	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	"rule applyOpE(""**"", A:Int, B:Int) => A ^Int B"
/reference/reference-semantics/semantics/builtins.k	236	rule	owise	FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
/reference/reference-semantics/semantics/builtins.k	238	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
/reference/reference-semantics/semantics/builtins.k	239	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
/reference/reference-semantics/semantics/builtins.k	240	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	"rule passPowE(oCons(""**"", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))"
/reference/reference-semantics/semantics/builtins.k	241	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	"rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String ""**"""
/reference/reference-semantics/semantics/builtins.k	243	rule	owise	FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
/reference/reference-semantics/semantics/builtins.k	244	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
/reference/reference-semantics/semantics/builtins.k	245	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
/reference/reference-semantics/semantics/builtins.k	246	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
/reference/reference-semantics/semantics/builtins.k	247	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
/reference/reference-semantics/semantics/builtins.k	248	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
/reference/reference-semantics/semantics/builtins.k	250	syntax	function, total;function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
/reference/reference-semantics/semantics/builtins.k	251	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	"rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""mul"", N0, OPS, NDS, .OpSeq, .IntSeq)"
/reference/reference-semantics/semantics/builtins.k	252	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
/reference/reference-semantics/semantics/builtins.k	253	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	"rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""add"", N0, OPS, NDS, .OpSeq, .IntSeq)"
/reference/reference-semantics/semantics/builtins.k	254	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
/reference/reference-semantics/semantics/builtins.k	255	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
/reference/reference-semantics/semantics/builtins.k	256	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
/reference/reference-semantics/semantics/builtins.k	257	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)
/reference/reference-semantics/semantics/builtins.k	260	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)
/reference/reference-semantics/semantics/builtins.k	263	rule	owise	FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
/reference/reference-semantics/semantics/builtins.k	265	syntax	function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Bool ::= inLevelE(String, String) [function, total]
/reference/reference-semantics/semantics/builtins.k	266	rule		FIXED_UNUSED_BY_PROGRAM	Byte-identical supplied rule; construct is not reached by solution.mpy or the entry claims.	"rule inLevelE(""mul"", O:String) => O ==String ""*"" orBool O ==String ""//"" orBool O ==String ""/"""
