id	file	line	kind	flags	classification	disposition	statement
168	reference-semantics/semantics/builtins.k	171	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>
169	reference-semantics/semantics/builtins.k	173	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq))              => #iterDone ... </k>
170	reference-semantics/semantics/builtins.k	174	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>
171	reference-semantics/semantics/builtins.k	177	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyBuiltin("range", I:Int, .Vals)               => rangeObj(0, I, 1)
172	reference-semantics/semantics/builtins.k	178	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyBuiltin("range", A:Int, B:Int, .Vals)        => rangeObj(A, B, 1)
173	reference-semantics/semantics/builtins.k	179	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyBuiltin("range", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S) requires S =/=Int 0
174	reference-semantics/semantics/builtins.k	187	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyBuiltin("eval", str(CS:IntSeq), .Vals) => evalArith(CS)
175	reference-semantics/semantics/builtins.k	188	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Int ::= evalArith(IntSeq) [function]
176	reference-semantics/semantics/builtins.k	189	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))
177	reference-semantics/semantics/builtins.k	192	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax OpSeq ::= ".OpSeq" | oCons(String, OpSeq)
178	reference-semantics/semantics/builtins.k	194	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Bool ::= evDigit(Int) [function, total]
179	reference-semantics/semantics/builtins.k	195	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
180	reference-semantics/semantics/builtins.k	196	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Bool ::= evHead42(IntSeq) [function, total]
181	reference-semantics/semantics/builtins.k	197	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule evHead42(iCons(42, _:IntSeq)) => true
182	reference-semantics/semantics/builtins.k	198	rule	owise	supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule evHead42(_:IntSeq)            => false [owise]
183	reference-semantics/semantics/builtins.k	199	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Bool ::= evHead47(IntSeq) [function, total]
184	reference-semantics/semantics/builtins.k	200	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule evHead47(iCons(47, _:IntSeq)) => true
185	reference-semantics/semantics/builtins.k	201	rule	owise	supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule evHead47(_:IntSeq)            => false [owise]
186	reference-semantics/semantics/builtins.k	203	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax OpSeq ::= tokOps(IntSeq) [function, total]
187	reference-semantics/semantics/builtins.k	204	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule tokOps(.IntSeq)                 => .OpSeq
188	reference-semantics/semantics/builtins.k	205	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule tokOps(iCons(32, R:IntSeq))     => tokOps(R)
189	reference-semantics/semantics/builtins.k	206	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule tokOps(iCons(C:Int, R:IntSeq))  => tokOps(R) requires evDigit(C)
190	reference-semantics/semantics/builtins.k	207	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
191	reference-semantics/semantics/builtins.k	208	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule tokOps(iCons(42, R:IntSeq))     => oCons("*", tokOps(R)) requires notBool evHead42(R)
192	reference-semantics/semantics/builtins.k	209	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("
193	reference-semantics/semantics/builtins.k	210	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule tokOps(iCons(47, R:IntSeq))     => oCons("/", tokOps(R)) requires notBool evHead47(R)
194	reference-semantics/semantics/builtins.k	211	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule tokOps(iCons(43, R:IntSeq))     => oCons("+", tokOps(R))
195	reference-semantics/semantics/builtins.k	212	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule tokOps(iCons(45, R:IntSeq))     => oCons("-", tokOps(R))
196	reference-semantics/semantics/builtins.k	214	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
197	reference-semantics/semantics/builtins.k	216	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule tokNds(.IntSeq)                => .IntSeq
198	reference-semantics/semantics/builtins.k	217	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule tokNds(iCons(32, R:IntSeq))    => tokNds(R)
199	reference-semantics/semantics/builtins.k	218	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
200	reference-semantics/semantics/builtins.k	219	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
201	reference-semantics/semantics/builtins.k	221	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
202	reference-semantics/semantics/builtins.k	223	rule	owise	supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
203	reference-semantics/semantics/builtins.k	225	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax EvPair ::= evp(OpSeq, IntSeq)
204	reference-semantics/semantics/builtins.k	226	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Int ::= firstNdE(EvPair) [function, total]
205	reference-semantics/semantics/builtins.k	227	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
206	reference-semantics/semantics/builtins.k	228	rule	owise	supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule firstNdE(_:EvPair) => 0 [owise]
207	reference-semantics/semantics/builtins.k	230	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Int ::= applyOpE(String, Int, Int) [function, total]
208	reference-semantics/semantics/builtins.k	231	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyOpE("+",  A:Int, B:Int) => A +Int B
209	reference-semantics/semantics/builtins.k	232	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyOpE("-",  A:Int, B:Int) => A -Int B
210	reference-semantics/semantics/builtins.k	233	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyOpE("*",  A:Int, B:Int) => A *Int B
211	reference-semantics/semantics/builtins.k	234	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyOpE("
212	reference-semantics/semantics/builtins.k	235	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyOpE("**", A:Int, B:Int) => A ^Int B
213	reference-semantics/semantics/builtins.k	236	rule	owise	supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
214	reference-semantics/semantics/builtins.k	238	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
215	reference-semantics/semantics/builtins.k	239	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
216	reference-semantics/semantics/builtins.k	240	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
217	reference-semantics/semantics/builtins.k	241	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String "**"
218	reference-semantics/semantics/builtins.k	243	rule	owise	supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
219	reference-semantics/semantics/builtins.k	244	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
220	reference-semantics/semantics/builtins.k	245	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
221	reference-semantics/semantics/builtins.k	246	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
222	reference-semantics/semantics/builtins.k	247	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
223	reference-semantics/semantics/builtins.k	248	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
224	reference-semantics/semantics/builtins.k	250	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
225	reference-semantics/semantics/builtins.k	251	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
226	reference-semantics/semantics/builtins.k	252	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
227	reference-semantics/semantics/builtins.k	253	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("add", N0, OPS, NDS, .OpSeq, .IntSeq)
228	reference-semantics/semantics/builtins.k	254	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
229	reference-semantics/semantics/builtins.k	255	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
230	reference-semantics/semantics/builtins.k	256	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
231	reference-semantics/semantics/builtins.k	257	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)
232	reference-semantics/semantics/builtins.k	260	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)
233	reference-semantics/semantics/builtins.k	263	rule	owise	supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
234	reference-semantics/semantics/builtins.k	265	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Bool ::= inLevelE(String, String) [function, total]
235	reference-semantics/semantics/builtins.k	266	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule inLevelE("mul", O:String) => O ==String "*" orBool O ==String "
236	reference-semantics/semantics/builtins.k	267	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule inLevelE("add", O:String) => O ==String "+" orBool O ==String "-"
237	reference-semantics/semantics/builtins.k	268	rule	owise	supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule inLevelE(_:String, _:String) => false [owise]
238	reference-semantics/semantics/builtins.k	269	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
239	reference-semantics/semantics/builtins.k	270	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
240	reference-semantics/semantics/builtins.k	271	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
241	reference-semantics/semantics/builtins.k	272	syntax	function,total	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
242	reference-semantics/semantics/builtins.k	273	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
243	reference-semantics/semantics/builtins.k	274	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N))
244	reference-semantics/semantics/builtins.k	279	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax KItem ::= "#md5"
245	reference-semantics/semantics/builtins.k	280	rule	priority	supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> Call(Attribute(Name("hashlib"), "md5"), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]
246	reference-semantics/semantics/builtins.k	282	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
247	reference-semantics/semantics/builtins.k	283	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Val ::= md5Obj(IntSeq)
248	reference-semantics/semantics/builtins.k	284	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyMethod(md5Obj(CS:IntSeq), "hexdigest", .Vals) => str(md5hexCodes(CS))
249	reference-semantics/semantics/builtins.k	285	syntax	function,total,symbol,no-evaluators	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators]
250	reference-semantics/semantics/builtins.k	291	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyBuiltin("isinstance", V:Val, typeV("int"), .Vals) => isIntV(V)
251	reference-semantics/semantics/builtins.k	292	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule applyBuiltin("isinstance", V:Val, typeV("str"), .Vals) => isStrV(V)
252	reference-semantics/semantics/builtins.k	293	syntax	function	supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax Bool ::= isIntV(Val) [function] | isStrV(Val) [function]
253	reference-semantics/semantics/builtins.k	294	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule isIntV(_:Int)         => true
254	reference-semantics/semantics/builtins.k	295	rule	owise	supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule isIntV(_:Val)         => false [owise]
255	reference-semantics/semantics/builtins.k	296	rule		supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule isStrV(str(_:IntSeq)) => true
256	reference-semantics/semantics/builtins.k	297	rule	owise	supplied equational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule isStrV(_:Val)         => false [owise]
257	reference-semantics/semantics/builtins.k	298	endmodule		module/import plumbing	STRUCTURAL	endmodule
258	reference-semantics/semantics/call.k	10	module		module/import plumbing	STRUCTURAL	module MPY-CALL
259	reference-semantics/semantics/call.k	11	imports		module/import plumbing	STRUCTURAL	imports MPY-METHODS
260	reference-semantics/semantics/call.k	12	imports		module/import plumbing	STRUCTURAL	imports MPY-BUILTINS
261	reference-semantics/semantics/call.k	13	imports		module/import plumbing	STRUCTURAL	imports MPY-FUNCTIONS
262	reference-semantics/semantics/call.k	16	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> Attribute(V:Val, M:String) => boundMethodV(V, M) ... </k>
263	reference-semantics/semantics/call.k	19	syntax		supplied syntax/declaration	SELECTED_SEMANTICS_BOUNDARY	syntax KItem ::= #callee(Exprs)
264	reference-semantics/semantics/call.k	20	rule	owise	supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> Call(Fe:Expr, ARGS:Exprs) => Fe ~> #callee(ARGS) ... </k> [owise]
265	reference-semantics/semantics/call.k	21	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> CV:Val ~> #callee(ARGS:Exprs) => #evalArgs(ARGS, .Vals, toCall(CV)) ... </k>
266	reference-semantics/semantics/call.k	24	rule		supplied operational semantic rule	SELECTED_SEMANTICS_BOUNDARY	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), ACC:Vals) => applyMethod(OBJ, M, ACC) ... </k>
