COMMAND: python3 /audit-output/evidence/classify_k_inventory.py /tmp/audit-work/candidate/reference-semantics/semantics.k /tmp/audit-work/candidate/reference-semantics/semantics /tmp/audit-work/candidate/verification.k /tmp/audit-work/candidate/spec.k
DECISION_COUNTS
ACCEPT_EXACT_PROGRAM_MACRO	8
ACCEPT_ITERATOR_ABSTRACTION	2
ACCEPT_PROOF_LOCAL_DECLARATION	7
ACCEPT_RESULT_SUMMARY	1
ACCEPT_RESULT_SUMMARY_EQUATION	8
ACCEPT_SUPPLIED_DISJOINT	601
ACCEPT_SUPPLIED_OPAQUE_INERT	25
ACCEPT_SUPPLIED_RELEVANT	281
ACCEPT_SUPPLIED_RUNTIME_ONLY	21
ACCEPT_VALIDATED_OPERATIONAL_LEMMA	1
ACCEPT_WITH_INERT_UNDERDEFINITION	2
TARGET_CLAIM	2
TOTAL_DECIDED	959

ID	SOURCE	KIND	ATTRS	DECISION	RATIONALE	DECLARATION
0098	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:160	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48))
0099	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:163	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyBuiltin("zip", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)
0100	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:164	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyBuiltin("zip", str(A:IntSeq), str(B:IntSeq), .Vals)   => zipObjS(A, B)
0101	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:167	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq)))
0102	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:169	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq))               => #iterDone ... </k>
0103	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:170	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>
0104	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:171	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)))
0105	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:173	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq))              => #iterDone ... </k>
0106	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:174	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>
0107	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:177	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyBuiltin("range", I:Int, .Vals)               => rangeObj(0, I, 1)
0108	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:178	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyBuiltin("range", A:Int, B:Int, .Vals)        => rangeObj(A, B, 1)
0109	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:179	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyBuiltin("range", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S)
0110	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:187	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyBuiltin("eval", str(CS:IntSeq), .Vals) => evalArith(CS)
0111	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:188	syntax	function	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax Int ::= evalArith(IntSeq) [function]
0112	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:189	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule evalArith(CS:IntSeq)
0113	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:192	syntax	-	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax OpSeq ::= ".OpSeq" | oCons(String, OpSeq)
0114	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:194	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax Bool ::= evDigit(Int) [function, total]
0115	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:195	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57
0116	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:196	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax Bool ::= evHead42(IntSeq) [function, total]
0117	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:197	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule evHead42(iCons(42, _:IntSeq)) => true
0118	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:198	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule evHead42(_:IntSeq)            => false [owise]
0119	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:199	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax Bool ::= evHead47(IntSeq) [function, total]
0120	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:200	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule evHead47(iCons(47, _:IntSeq)) => true
0121	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:201	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule evHead47(_:IntSeq)            => false [owise]
0122	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:203	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax OpSeq ::= tokOps(IntSeq) [function, total]
0123	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:204	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule tokOps(.IntSeq)                 => .OpSeq
0124	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:205	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule tokOps(iCons(32, R:IntSeq))     => tokOps(R)
0125	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:206	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule tokOps(iCons(C:Int, R:IntSeq))  => tokOps(R) requires evDigit(C)
0126	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:207	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons("**", tokOps(R))
0127	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:208	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule tokOps(iCons(42, R:IntSeq))     => oCons("*", tokOps(R)) requires notBool evHead42(R)
0128	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:209	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("//", tokOps(R))
0129	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:210	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule tokOps(iCons(47, R:IntSeq))     => oCons("/", tokOps(R)) requires notBool evHead47(R)
0130	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:211	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule tokOps(iCons(43, R:IntSeq))     => oCons("+", tokOps(R))
0131	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:212	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule tokOps(iCons(45, R:IntSeq))     => oCons("-", tokOps(R))
0132	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:214	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax IntSeq ::= tokNds(IntSeq) [function, total]
0133	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:216	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule tokNds(.IntSeq)                => .IntSeq
0134	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:217	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule tokNds(iCons(32, R:IntSeq))    => tokNds(R)
0135	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:218	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
0136	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:219	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R)
0137	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:221	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R)
0138	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:223	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
0139	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:225	syntax	-	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax EvPair ::= evp(OpSeq, IntSeq)
0140	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:226	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax Int ::= firstNdE(EvPair) [function, total]
0141	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:227	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
0142	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:228	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule firstNdE(_:EvPair) => 0 [owise]
0143	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:230	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax Int ::= applyOpE(String, Int, Int) [function, total]
0144	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:231	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyOpE("+",  A:Int, B:Int) => A +Int B
0145	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:232	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyOpE("-",  A:Int, B:Int) => A -Int B
0146	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:233	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyOpE("*",  A:Int, B:Int) => A *Int B
0147	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:234	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyOpE("//", A:Int, B:Int) => A divInt B
0148	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:235	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyOpE("**", A:Int, B:Int) => A ^Int B
0149	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:236	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
0150	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:238	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
0151	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:239	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
0152	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:240	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
0153	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:241	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS))
0154	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:243	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
0155	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:244	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
0156	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:245	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
0157	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:246	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
0158	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:247	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
0159	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:248	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
0160	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:250	syntax	function,total	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
0161	/tmp/audit-work/candidate/reference-semantics/semantics/builtins.k:251	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
