id	source_class	file	start_line	end_line	kind	role	attributes	text	target_relevance	decision	audit_rationale
93	supplied_semantics	reference-semantics/semantics/builtins.k	143	143	rule	ordinary_rule	-	"rule applyBuiltin(""ord"", str(iCons(C:Int, .IntSeq)), .Vals) => C"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
94	supplied_semantics	reference-semantics/semantics/builtins.k	144	144	rule	ordinary_rule	-	"rule applyBuiltin(""chr"", I:Int, .Vals) => str(iCons(I, .IntSeq))"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
95	supplied_semantics	reference-semantics/semantics/builtins.k	148	148	rule	ordinary_rule	-	"rule applyBuiltin(""str"", I:Int, .Vals) => str(strToCodes(Int2String(I)))"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
96	supplied_semantics	reference-semantics/semantics/builtins.k	149	151	rule	ordinary_rule	-	"rule applyBuiltin(""str"", str(CS:IntSeq), .Vals) => str(CS)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
97	supplied_semantics	reference-semantics/semantics/builtins.k	152	152	rule	ordinary_rule	-	"rule applyBuiltin(""int"", str(iCons(C:Int, .IntSeq)), .Vals) => C -Int 48"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
98	supplied_semantics	reference-semantics/semantics/builtins.k	156	156	rule	ordinary_rule	-	"rule applyBuiltin(""int"", str(CS:IntSeq), .Vals) => intDigAcc(CS, 0)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
99	supplied_semantics	reference-semantics/semantics/builtins.k	158	158	syntax	function_declaration	function,total	syntax Int ::= intDigAcc(IntSeq, Int) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
100	supplied_semantics	reference-semantics/semantics/builtins.k	159	159	rule	ordinary_rule	-	rule intDigAcc(.IntSeq, ACC:Int) => ACC	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
101	supplied_semantics	reference-semantics/semantics/builtins.k	160	162	rule	ordinary_rule	-	rule intDigAcc(iCons(C:Int, R:IntSeq), ACC:Int) => intDigAcc(R, (ACC *Int 10) +Int (C -Int 48))	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
102	supplied_semantics	reference-semantics/semantics/builtins.k	163	163	rule	ordinary_rule	-	"rule applyBuiltin(""zip"", list(A:ValSeq), list(B:ValSeq), .Vals) => zipObj(A, B)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
103	supplied_semantics	reference-semantics/semantics/builtins.k	164	166	rule	ordinary_rule	-	"rule applyBuiltin(""zip"", str(A:IntSeq), str(B:IntSeq), .Vals) => zipObjS(A, B)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
104	supplied_semantics	reference-semantics/semantics/builtins.k	167	168	rule	ordinary_rule	-	rule <k> #iterNext(zipObj(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq))) => #iterYield(tuple(vCons(A, vCons(B, .ValSeq))), zipObj(As, Bs)) ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
105	supplied_semantics	reference-semantics/semantics/builtins.k	169	169	rule	ordinary_rule	-	rule <k> #iterNext(zipObj(.ValSeq, _:ValSeq)) => #iterDone ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
106	supplied_semantics	reference-semantics/semantics/builtins.k	170	170	rule	ordinary_rule	-	rule <k> #iterNext(zipObj(vCons(_:Val, _:ValSeq), .ValSeq)) => #iterDone ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
107	supplied_semantics	reference-semantics/semantics/builtins.k	171	172	rule	ordinary_rule	-	rule <k> #iterNext(zipObjS(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq))) => #iterYield(tuple(vCons(str(iCons(A, .IntSeq)), vCons(str(iCons(B, .IntSeq)), .ValSeq))), zipObjS(As, Bs)) ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
108	supplied_semantics	reference-semantics/semantics/builtins.k	173	173	rule	ordinary_rule	-	rule <k> #iterNext(zipObjS(.IntSeq, _:IntSeq)) => #iterDone ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
109	supplied_semantics	reference-semantics/semantics/builtins.k	174	176	rule	ordinary_rule	-	rule <k> #iterNext(zipObjS(iCons(_:Int, _:IntSeq), .IntSeq)) => #iterDone ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
110	supplied_semantics	reference-semantics/semantics/builtins.k	177	177	rule	ordinary_rule	-	"rule applyBuiltin(""range"", I:Int, .Vals) => rangeObj(0, I, 1)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
111	supplied_semantics	reference-semantics/semantics/builtins.k	178	178	rule	ordinary_rule	-	"rule applyBuiltin(""range"", A:Int, B:Int, .Vals) => rangeObj(A, B, 1)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
112	supplied_semantics	reference-semantics/semantics/builtins.k	179	179	rule	ordinary_rule	-	"rule applyBuiltin(""range"", A:Int, B:Int, S:Int, .Vals) => rangeObj(A, B, S)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
113	supplied_semantics	reference-semantics/semantics/builtins.k	187	187	rule	ordinary_rule	-	"rule applyBuiltin(""eval"", str(CS:IntSeq), .Vals) => evalArith(CS)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
114	supplied_semantics	reference-semantics/semantics/builtins.k	188	188	syntax	function_declaration	function	syntax Int ::= evalArith(IntSeq) [function]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
115	supplied_semantics	reference-semantics/semantics/builtins.k	189	191	rule	ordinary_rule	-	rule evalArith(CS:IntSeq) => firstNdE(passAddE(passMulE(passPowE(tokOps(CS), tokNds(CS)))))	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
116	supplied_semantics	reference-semantics/semantics/builtins.k	192	193	syntax	syntax_declaration	-	"syntax OpSeq ::= "".OpSeq"" | oCons(String, OpSeq)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
117	supplied_semantics	reference-semantics/semantics/builtins.k	194	194	syntax	function_declaration	function,total	syntax Bool ::= evDigit(Int) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
118	supplied_semantics	reference-semantics/semantics/builtins.k	195	195	rule	ordinary_rule	-	rule evDigit(C:Int) => C >=Int 48 andBool C <=Int 57	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
119	supplied_semantics	reference-semantics/semantics/builtins.k	196	196	syntax	function_declaration	function,total	syntax Bool ::= evHead42(IntSeq) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
120	supplied_semantics	reference-semantics/semantics/builtins.k	197	197	rule	ordinary_rule	-	rule evHead42(iCons(42, _:IntSeq)) => true	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
121	supplied_semantics	reference-semantics/semantics/builtins.k	198	198	rule	owise_rule	owise	rule evHead42(_:IntSeq) => false [owise]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
122	supplied_semantics	reference-semantics/semantics/builtins.k	199	199	syntax	function_declaration	function,total	syntax Bool ::= evHead47(IntSeq) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
123	supplied_semantics	reference-semantics/semantics/builtins.k	200	200	rule	ordinary_rule	-	rule evHead47(iCons(47, _:IntSeq)) => true	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
124	supplied_semantics	reference-semantics/semantics/builtins.k	201	202	rule	owise_rule	owise	rule evHead47(_:IntSeq) => false [owise]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
125	supplied_semantics	reference-semantics/semantics/builtins.k	203	203	syntax	function_declaration	function,total	syntax OpSeq ::= tokOps(IntSeq) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
126	supplied_semantics	reference-semantics/semantics/builtins.k	204	204	rule	ordinary_rule	-	rule tokOps(.IntSeq) => .OpSeq	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
127	supplied_semantics	reference-semantics/semantics/builtins.k	205	205	rule	ordinary_rule	-	rule tokOps(iCons(32, R:IntSeq)) => tokOps(R)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
128	supplied_semantics	reference-semantics/semantics/builtins.k	206	206	rule	ordinary_rule	-	rule tokOps(iCons(C:Int, R:IntSeq)) => tokOps(R) requires evDigit(C)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
129	supplied_semantics	reference-semantics/semantics/builtins.k	207	207	rule	ordinary_rule	-	"rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons(""**"", tokOps(R))"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
130	supplied_semantics	reference-semantics/semantics/builtins.k	208	208	rule	ordinary_rule	-	"rule tokOps(iCons(42, R:IntSeq)) => oCons(""*"", tokOps(R)) requires notBool evHead42(R)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
131	supplied_semantics	reference-semantics/semantics/builtins.k	209	209	rule	ordinary_rule	-	"rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons("""	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
132	supplied_semantics	reference-semantics/semantics/builtins.k	210	210	rule	ordinary_rule	-	"rule tokOps(iCons(47, R:IntSeq)) => oCons(""/"", tokOps(R)) requires notBool evHead47(R)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
133	supplied_semantics	reference-semantics/semantics/builtins.k	211	211	rule	ordinary_rule	-	"rule tokOps(iCons(43, R:IntSeq)) => oCons(""+"", tokOps(R))"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
134	supplied_semantics	reference-semantics/semantics/builtins.k	212	213	rule	ordinary_rule	-	"rule tokOps(iCons(45, R:IntSeq)) => oCons(""-"", tokOps(R))"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
135	supplied_semantics	reference-semantics/semantics/builtins.k	214	215	syntax	function_declaration	function,total	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
136	supplied_semantics	reference-semantics/semantics/builtins.k	216	216	rule	ordinary_rule	-	rule tokNds(.IntSeq) => .IntSeq	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
137	supplied_semantics	reference-semantics/semantics/builtins.k	217	217	rule	ordinary_rule	-	rule tokNds(iCons(32, R:IntSeq)) => tokNds(R)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
138	supplied_semantics	reference-semantics/semantics/builtins.k	218	218	rule	ordinary_rule	-	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
139	supplied_semantics	reference-semantics/semantics/builtins.k	219	219	rule	ordinary_rule	-	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
140	supplied_semantics	reference-semantics/semantics/builtins.k	221	221	rule	ordinary_rule	-	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
141	supplied_semantics	reference-semantics/semantics/builtins.k	223	224	rule	owise_rule	owise	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
