id	source_class	file	start_line	end_line	kind	role	attributes	text
622	supplied_semantics	reference-semantics/semantics/functions.k	42	46	rule	ordinary_rule	-	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
623	supplied_semantics	reference-semantics/semantics/functions.k	47	49	rule	ordinary_rule	-	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
624	supplied_semantics	reference-semantics/semantics/functions.k	50	52	rule	ordinary_rule	-	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
625	supplied_semantics	reference-semantics/semantics/functions.k	53	57	rule	ordinary_rule	-	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
626	supplied_semantics	reference-semantics/semantics/functions.k	59	62	rule	ordinary_rule	-	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
627	supplied_semantics	reference-semantics/semantics/functions.k	63	63	rule	ordinary_rule	-	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
628	supplied_semantics	reference-semantics/semantics/functions.k	64	67	rule	ordinary_rule	-	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
629	supplied_semantics	reference-semantics/semantics/functions.k	68	71	rule	ordinary_rule	-	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
630	supplied_semantics	reference-semantics/semantics/functions.k	78	79	rule	ordinary_rule	-	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
631	supplied_semantics	reference-semantics/semantics/functions.k	80	84	rule	ordinary_rule	-	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>
632	supplied_semantics	reference-semantics/semantics/functions.k	85	90	rule	ordinary_rule	-	rule <k> #pop => V ~> CONT </k> <ret> retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env> L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
633	supplied_semantics	reference-semantics/semantics/int.k	7	8	rule	ordinary_rule	-	"rule applyUn(""-"", I:Int) => 0 -Int I"
634	supplied_semantics	reference-semantics/semantics/int.k	9	10	rule	ordinary_rule	-	"rule applyBin(""+"", I1:Int, I2:Int) => I1 +Int I2"
635	supplied_semantics	reference-semantics/semantics/int.k	11	11	rule	ordinary_rule	-	"rule applyBin(""+"", I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi"
636	supplied_semantics	reference-semantics/semantics/int.k	12	15	rule	ordinary_rule	-	"rule applyBin(""+"", B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I"
637	supplied_semantics	reference-semantics/semantics/int.k	16	16	rule	ordinary_rule	-	rule applyBin(OP:String, B1:Bool, B2:Bool) => applyBin(OP, boolAsInt(B1), boolAsInt(B2))
638	supplied_semantics	reference-semantics/semantics/int.k	18	18	rule	ordinary_rule	-	rule applyBin(OP:String, B:Bool, I:Int) => applyBin(OP, boolAsInt(B), I)
639	supplied_semantics	reference-semantics/semantics/int.k	20	20	rule	ordinary_rule	-	rule applyBin(OP:String, I:Int, B:Bool) => applyBin(OP, I, boolAsInt(B))
640	supplied_semantics	reference-semantics/semantics/int.k	22	22	rule	ordinary_rule	-	"rule applyBin(""-"", I1:Int, I2:Int) => I1 -Int I2"
641	supplied_semantics	reference-semantics/semantics/int.k	23	23	rule	ordinary_rule	-	"rule applyBin(""*"", I1:Int, I2:Int) => I1 *Int I2"
642	supplied_semantics	reference-semantics/semantics/int.k	24	24	rule	ordinary_rule	-	"rule applyBin(""%"", I1:Int, I2:Int) => pyMod(I1, I2)"
643	supplied_semantics	reference-semantics/semantics/int.k	25	25	rule	ordinary_rule	-	"rule applyBin("""
644	supplied_semantics	reference-semantics/semantics/int.k	26	27	rule	ordinary_rule	-	"rule applyBin(""**"", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0"
645	supplied_semantics	reference-semantics/semantics/int.k	28	28	syntax	function_declaration	function	syntax Int ::= pyMod(Int, Int) [function]
646	supplied_semantics	reference-semantics/semantics/int.k	29	30	rule	ordinary_rule	-	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
647	supplied_semantics	reference-semantics/semantics/int.k	31	31	rule	ordinary_rule	-	"rule applyCmp(""<"", I1:Int, I2:Int) => I1 <Int I2"
648	supplied_semantics	reference-semantics/semantics/int.k	32	32	rule	ordinary_rule	-	"rule applyCmp(""<="", I1:Int, I2:Int) => I1 <=Int I2"
649	supplied_semantics	reference-semantics/semantics/int.k	33	33	rule	ordinary_rule	-	"rule applyCmp("">"", I1:Int, I2:Int) => I1 >Int I2"
650	supplied_semantics	reference-semantics/semantics/int.k	34	34	rule	ordinary_rule	-	"rule applyCmp("">="", I1:Int, I2:Int) => I1 >=Int I2"
651	supplied_semantics	reference-semantics/semantics/int.k	35	35	rule	ordinary_rule	-	"rule applyCmp(""=="", I1:Int, I2:Int) => I1 ==Int I2"
652	supplied_semantics	reference-semantics/semantics/int.k	36	36	rule	ordinary_rule	-	"rule applyCmp(""!="", I1:Int, I2:Int) => I1 =/=Int I2"
653	supplied_semantics	reference-semantics/semantics/iter.k	8	8	syntax	syntax_declaration	-	"syntax KItem ::= #iterNext(Iterable) | ""#iterDone"" | #iterYield(Val, Iterable)"
654	supplied_semantics	reference-semantics/semantics/list.k	9	9	rule	ordinary_rule	-	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>
655	supplied_semantics	reference-semantics/semantics/list.k	10	12	rule	ordinary_rule	-	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
656	supplied_semantics	reference-semantics/semantics/list.k	13	13	syntax	syntax_declaration	-	"syntax ApplyK ::= ""toList"""
657	supplied_semantics	reference-semantics/semantics/list.k	14	14	rule	ordinary_rule	-	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
658	supplied_semantics	reference-semantics/semantics/list.k	15	17	rule	ordinary_rule	-	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
659	supplied_semantics	reference-semantics/semantics/list.k	18	18	syntax	function_declaration	function,total	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
660	supplied_semantics	reference-semantics/semantics/list.k	19	19	rule	ordinary_rule	-	rule valSeqConcat(.ValSeq, T:ValSeq) => T
661	supplied_semantics	reference-semantics/semantics/list.k	20	23	rule	ordinary_rule	-	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
662	supplied_semantics	reference-semantics/semantics/list.k	24	26	rule	priority_rule	priority	"rule <k> BinOp(""+"", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]"
663	supplied_semantics	reference-semantics/semantics/list.k	27	27	rule	ordinary_rule	-	"rule applyCmp(""=="", list(A:ValSeq), list(B:ValSeq)) => A ==K B"
664	supplied_semantics	reference-semantics/semantics/list.k	28	32	rule	ordinary_rule	-	"rule applyCmp(""!="", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)"
665	supplied_semantics	reference-semantics/semantics/list.k	33	33	syntax	function_declaration	function,total	syntax Bool ::= hasRefVS(ValSeq) [function, total]
666	supplied_semantics	reference-semantics/semantics/list.k	34	34	rule	ordinary_rule	-	rule hasRefVS(.ValSeq) => false
667	supplied_semantics	reference-semantics/semantics/list.k	35	36	rule	ordinary_rule	-	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
668	supplied_semantics	reference-semantics/semantics/list.k	37	38	syntax	function_declaration	function	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
669	supplied_semantics	reference-semantics/semantics/list.k	39	39	rule	ordinary_rule	-	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
670	supplied_semantics	reference-semantics/semantics/list.k	40	40	rule	ordinary_rule	-	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
671	supplied_semantics	reference-semantics/semantics/list.k	41	41	rule	ordinary_rule	-	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
672	supplied_semantics	reference-semantics/semantics/list.k	42	44	rule	ordinary_rule	-	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
673	supplied_semantics	reference-semantics/semantics/list.k	45	45	rule	ordinary_rule	-	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP)
674	supplied_semantics	reference-semantics/semantics/list.k	47	47	rule	ordinary_rule	-	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP)
675	supplied_semantics	reference-semantics/semantics/list.k	49	49	rule	ordinary_rule	-	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
676	supplied_semantics	reference-semantics/semantics/list.k	50	52	rule	owise_rule	owise	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
677	supplied_semantics	reference-semantics/semantics/list.k	53	57	rule	priority_rule	priority	"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""append"")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]"
678	supplied_semantics	reference-semantics/semantics/list.k	58	58	syntax	syntax_declaration	-	"syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | ""#notB"""
679	supplied_semantics	reference-semantics/semantics/list.k	59	59	rule	ordinary_rule	-	"rule <k> Compare(LV:Val, CmpOp(""in"", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>"
680	supplied_semantics	reference-semantics/semantics/list.k	60	60	rule	ordinary_rule	-	"rule <k> Compare(LV:Val, CmpOp(""not in"", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>"
681	supplied_semantics	reference-semantics/semantics/list.k	61	61	rule	ordinary_rule	-	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
682	supplied_semantics	reference-semantics/semantics/list.k	62	62	rule	ordinary_rule	-	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
683	supplied_semantics	reference-semantics/semantics/list.k	63	63	rule	ordinary_rule	-	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k>
684	supplied_semantics	reference-semantics/semantics/list.k	65	65	rule	ordinary_rule	-	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k>
685	supplied_semantics	reference-semantics/semantics/list.k	67	67	rule	ordinary_rule	-	rule <k> B:Bool ~> #notB => notBool B ... </k>
686	supplied_semantics	reference-semantics/semantics/methods.k	10	12	syntax	function_declaration	function	syntax Val ::= applyMethod(Val, String, Vals) [function]
687	supplied_semantics	reference-semantics/semantics/methods.k	13	13	rule	ordinary_rule	-	"rule applyMethod(str(CS:IntSeq), ""isupper"", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)"
688	supplied_semantics	reference-semantics/semantics/methods.k	14	14	rule	ordinary_rule	-	"rule applyMethod(str(CS:IntSeq), ""islower"", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)"
689	supplied_semantics	reference-semantics/semantics/methods.k	15	15	rule	ordinary_rule	-	"rule applyMethod(str(CS:IntSeq), ""isalpha"", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)"
690	supplied_semantics	reference-semantics/semantics/methods.k	16	18	rule	ordinary_rule	-	"rule applyMethod(str(CS:IntSeq), ""isdigit"", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS)"
691	supplied_semantics	reference-semantics/semantics/methods.k	19	19	rule	ordinary_rule	-	"rule applyMethod(str(CS:IntSeq), ""lower"", .Vals) => str(mapLower(CS))"
692	supplied_semantics	reference-semantics/semantics/methods.k	20	20	rule	ordinary_rule	-	"rule applyMethod(str(CS:IntSeq), ""upper"", .Vals) => str(mapUpper(CS))"
693	supplied_semantics	reference-semantics/semantics/methods.k	21	25	rule	ordinary_rule	-	"rule applyMethod(str(CS:IntSeq), ""swapcase"", .Vals) => str(mapSwap(CS))"
694	supplied_semantics	reference-semantics/semantics/methods.k	26	26	rule	ordinary_rule	-	"rule applyMethod(str(SEP:IntSeq), ""join"", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))"
695	supplied_semantics	reference-semantics/semantics/methods.k	27	27	syntax	function_declaration	function,total	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
696	supplied_semantics	reference-semantics/semantics/methods.k	28	28	rule	ordinary_rule	-	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
697	supplied_semantics	reference-semantics/semantics/methods.k	29	29	rule	ordinary_rule	-	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
698	supplied_semantics	reference-semantics/semantics/methods.k	30	33	rule	ordinary_rule	-	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R))))
699	supplied_semantics	reference-semantics/semantics/methods.k	34	34	rule	ordinary_rule	-	"rule applyMethod(str(CS:IntSeq), ""count"", str(PC:IntSeq), .Vals) => cntSub(CS, PC)"
700	supplied_semantics	reference-semantics/semantics/methods.k	35	35	syntax	function_declaration	function	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
701	supplied_semantics	reference-semantics/semantics/methods.k	36	36	rule	ordinary_rule	-	rule cntSub(.IntSeq, _:IntSeq) => 0
702	supplied_semantics	reference-semantics/semantics/methods.k	37	37	rule	ordinary_rule	-	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC)
703	supplied_semantics	reference-semantics/semantics/methods.k	39	39	rule	ordinary_rule	-	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC)
704	supplied_semantics	reference-semantics/semantics/methods.k	41	41	syntax	function_declaration	function,total	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
705	supplied_semantics	reference-semantics/semantics/methods.k	42	42	rule	ordinary_rule	-	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
706	supplied_semantics	reference-semantics/semantics/methods.k	43	43	rule	owise_rule	owise	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
707	supplied_semantics	reference-semantics/semantics/methods.k	44	46	rule	ordinary_rule	-	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0
708	supplied_semantics	reference-semantics/semantics/methods.k	47	47	rule	ordinary_rule	-	"rule applyMethod(str(CS:IntSeq), ""strip"", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))"
709	supplied_semantics	reference-semantics/semantics/methods.k	48	48	syntax	function_declaration	function,total	syntax IntSeq ::= trimWS(IntSeq) [function, total]
710	supplied_semantics	reference-semantics/semantics/methods.k	49	49	rule	ordinary_rule	-	rule trimWS(.IntSeq) => .IntSeq
711	supplied_semantics	reference-semantics/semantics/methods.k	50	50	rule	ordinary_rule	-	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
712	supplied_semantics	reference-semantics/semantics/methods.k	51	51	rule	ordinary_rule	-	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
713	supplied_semantics	reference-semantics/semantics/methods.k	52	52	syntax	function_declaration	function,total	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
714	supplied_semantics	reference-semantics/semantics/methods.k	53	53	rule	ordinary_rule	-	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
715	supplied_semantics	reference-semantics/semantics/methods.k	54	54	rule	ordinary_rule	-	rule revISAcc(.IntSeq, A:IntSeq) => A
716	supplied_semantics	reference-semantics/semantics/methods.k	55	57	rule	ordinary_rule	-	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
717	supplied_semantics	reference-semantics/semantics/methods.k	58	60	rule	ordinary_rule	-	"rule applyMethod(str(CS:IntSeq), ""encode"", str(_:IntSeq), .Vals) => str(CS)"
718	supplied_semantics	reference-semantics/semantics/methods.k	61	63	rule	ordinary_rule	-	"rule applyMethod(str(XC:IntSeq), ""startswith"", str(PC:IntSeq), .Vals) => startsWith(PC, XC)"
719	supplied_semantics	reference-semantics/semantics/methods.k	64	64	rule	ordinary_rule	-	"rule applyMethod(list(VS:ValSeq), ""count"", V:Val, .Vals) => cntOccVS(VS, V)"
720	supplied_semantics	reference-semantics/semantics/methods.k	65	65	syntax	function_declaration	function,total	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
721	supplied_semantics	reference-semantics/semantics/methods.k	66	66	rule	ordinary_rule	-	rule cntOccVS(.ValSeq, _:Val) => 0
722	supplied_semantics	reference-semantics/semantics/methods.k	67	67	rule	ordinary_rule	-	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
723	supplied_semantics	reference-semantics/semantics/methods.k	68	71	rule	ordinary_rule	-	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V) requires notBool (A ==K V)
724	supplied_semantics	reference-semantics/semantics/methods.k	72	74	rule	priority_rule	priority	"rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), ""split"")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]"
725	supplied_semantics	reference-semantics/semantics/methods.k	75	75	syntax	function_declaration	function	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function]
726	supplied_semantics	reference-semantics/semantics/methods.k	76	76	rule	ordinary_rule	-	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
727	supplied_semantics	reference-semantics/semantics/methods.k	77	77	rule	ordinary_rule	-	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR))
728	supplied_semantics	reference-semantics/semantics/methods.k	79	79	rule	ordinary_rule	-	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC)
729	supplied_semantics	reference-semantics/semantics/methods.k	82	82	syntax	function_declaration	function	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
730	supplied_semantics	reference-semantics/semantics/methods.k	83	83	rule	ordinary_rule	-	rule flushTok(ACC:ValSeq, .IntSeq) => ACC
731	supplied_semantics	reference-semantics/semantics/methods.k	84	84	rule	ordinary_rule	-	rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))
732	supplied_semantics	reference-semantics/semantics/methods.k	85	85	syntax	function_declaration	function,total	syntax Bool ::= isWSC(Int) [function, total]
733	supplied_semantics	reference-semantics/semantics/methods.k	86	88	rule	ordinary_rule	-	rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13
734	supplied_semantics	reference-semantics/semantics/methods.k	89	93	rule	priority_rule	priority	"rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), ""split"")), (kwV(""sep"", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), ""split"")), (str(S), .Vals)) ... </k> [priority(39)]"
735	supplied_semantics	reference-semantics/semantics/methods.k	94	96	rule	priority_rule	priority	"rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), ""split"")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]"
736	supplied_semantics	reference-semantics/semantics/methods.k	97	97	syntax	function_declaration	function	syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function]
737	supplied_semantics	reference-semantics/semantics/methods.k	98	98	rule	ordinary_rule	-	rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq) => vCons(str(CUR), .ValSeq)
738	supplied_semantics	reference-semantics/semantics/methods.k	99	99	rule	ordinary_rule	-	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq))
739	supplied_semantics	reference-semantics/semantics/methods.k	101	101	rule	ordinary_rule	-	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq)))
740	supplied_semantics	reference-semantics/semantics/methods.k	104	105	rule	ordinary_rule	-	"rule applyMethod(str(CS:IntSeq), ""replace"", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))"
741	supplied_semantics	reference-semantics/semantics/methods.k	106	106	syntax	function_declaration	function,total	syntax IntSeq ::= replaceC(IntSeq, Int, Int) [function, total]
742	supplied_semantics	reference-semantics/semantics/methods.k	107	107	rule	ordinary_rule	-	rule replaceC(.IntSeq, _:Int, _:Int) => .IntSeq
743	supplied_semantics	reference-semantics/semantics/methods.k	108	108	rule	ordinary_rule	-	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(B, replaceC(R, A, B)) requires C ==Int A
744	supplied_semantics	reference-semantics/semantics/methods.k	109	111	rule	ordinary_rule	-	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A)
745	supplied_semantics	reference-semantics/semantics/methods.k	112	112	syntax	function_declaration	function,total	syntax Bool ::= isUpperC(Int) [function, total]
746	supplied_semantics	reference-semantics/semantics/methods.k	113	114	rule	ordinary_rule	-	rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90
747	supplied_semantics	reference-semantics/semantics/methods.k	115	115	syntax	function_declaration	function,total	syntax Bool ::= isLowerC(Int) [function, total]
748	supplied_semantics	reference-semantics/semantics/methods.k	116	117	rule	ordinary_rule	-	rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122
749	supplied_semantics	reference-semantics/semantics/methods.k	118	118	syntax	function_declaration	function,total	syntax Bool ::= isAlphaC(Int) [function, total]
750	supplied_semantics	reference-semantics/semantics/methods.k	119	120	rule	ordinary_rule	-	rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
751	supplied_semantics	reference-semantics/semantics/methods.k	121	121	syntax	function_declaration	function,total	syntax Bool ::= isDigitC(Int) [function, total]
752	supplied_semantics	reference-semantics/semantics/methods.k	122	123	rule	ordinary_rule	-	rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
753	supplied_semantics	reference-semantics/semantics/methods.k	124	124	syntax	function_declaration	function,total	syntax Bool ::= hasUpper(IntSeq) [function, total]
754	supplied_semantics	reference-semantics/semantics/methods.k	125	125	rule	ordinary_rule	-	rule hasUpper(.IntSeq) => false
755	supplied_semantics	reference-semantics/semantics/methods.k	126	127	rule	ordinary_rule	-	rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)
756	supplied_semantics	reference-semantics/semantics/methods.k	128	128	syntax	function_declaration	function,total	syntax Bool ::= hasLower(IntSeq) [function, total]
757	supplied_semantics	reference-semantics/semantics/methods.k	129	129	rule	ordinary_rule	-	rule hasLower(.IntSeq) => false
758	supplied_semantics	reference-semantics/semantics/methods.k	130	131	rule	ordinary_rule	-	rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)
759	supplied_semantics	reference-semantics/semantics/methods.k	132	132	syntax	function_declaration	function,total	syntax Bool ::= allAlpha(IntSeq) [function, total]
760	supplied_semantics	reference-semantics/semantics/methods.k	133	133	rule	ordinary_rule	-	rule allAlpha(.IntSeq) => true
761	supplied_semantics	reference-semantics/semantics/methods.k	134	135	rule	ordinary_rule	-	rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)
762	supplied_semantics	reference-semantics/semantics/methods.k	136	136	syntax	function_declaration	function,total	syntax Bool ::= allDigit(IntSeq) [function, total]
763	supplied_semantics	reference-semantics/semantics/methods.k	137	137	rule	ordinary_rule	-	rule allDigit(.IntSeq) => true
764	supplied_semantics	reference-semantics/semantics/methods.k	138	139	rule	ordinary_rule	-	rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)
765	supplied_semantics	reference-semantics/semantics/methods.k	140	141	syntax	function_declaration	function,total	syntax Int ::= lowerC(Int) [function, total]
766	supplied_semantics	reference-semantics/semantics/methods.k	142	142	rule	ordinary_rule	-	rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)
767	supplied_semantics	reference-semantics/semantics/methods.k	143	144	rule	owise_rule	owise	rule lowerC(C:Int) => C [owise]
768	supplied_semantics	reference-semantics/semantics/methods.k	145	145	syntax	function_declaration	function,total	syntax Int ::= upperC(Int) [function, total]
769	supplied_semantics	reference-semantics/semantics/methods.k	146	146	rule	ordinary_rule	-	rule upperC(C:Int) => C -Int 32 requires isLowerC(C)
770	supplied_semantics	reference-semantics/semantics/methods.k	147	148	rule	owise_rule	owise	rule upperC(C:Int) => C [owise]
771	supplied_semantics	reference-semantics/semantics/methods.k	149	149	syntax	function_declaration	function,total	syntax Int ::= swapC(Int) [function, total]
772	supplied_semantics	reference-semantics/semantics/methods.k	150	150	rule	ordinary_rule	-	rule swapC(C:Int) => C +Int 32 requires isUpperC(C)
773	supplied_semantics	reference-semantics/semantics/methods.k	151	151	rule	ordinary_rule	-	rule swapC(C:Int) => C -Int 32 requires isLowerC(C)
774	supplied_semantics	reference-semantics/semantics/methods.k	152	153	rule	owise_rule	owise	rule swapC(C:Int) => C [owise]
775	supplied_semantics	reference-semantics/semantics/methods.k	154	154	syntax	function_declaration	function,total	syntax IntSeq ::= mapLower(IntSeq) [function, total]
776	supplied_semantics	reference-semantics/semantics/methods.k	155	155	rule	ordinary_rule	-	rule mapLower(.IntSeq) => .IntSeq
777	supplied_semantics	reference-semantics/semantics/methods.k	156	157	rule	ordinary_rule	-	rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))
