id	file	line	kind	rule_class	attributes	source_class	audit_decision	path_relevance	normalized_text
118	reference-semantics/semantics/builtins.k	198	rule	equational	owise	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule evHead42(_:IntSeq) => false [owise]
119	reference-semantics/semantics/builtins.k	199	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Bool ::= evHead47(IntSeq) [function, total]
120	reference-semantics/semantics/builtins.k	200	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule evHead47(iCons(47, _:IntSeq)) => true
121	reference-semantics/semantics/builtins.k	201	rule	equational	owise	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule evHead47(_:IntSeq) => false [owise]
122	reference-semantics/semantics/builtins.k	203	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax OpSeq ::= tokOps(IntSeq) [function, total]
123	reference-semantics/semantics/builtins.k	204	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule tokOps(.IntSeq) => .OpSeq
124	reference-semantics/semantics/builtins.k	205	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule tokOps(iCons(32, R:IntSeq)) => tokOps(R)
125	reference-semantics/semantics/builtins.k	206	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule tokOps(iCons(C:Int, R:IntSeq)) => tokOps(R) requires evDigit(C)
126	reference-semantics/semantics/builtins.k	207	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule tokOps(iCons(42, iCons(42, R:IntSeq))) => oCons(""**"", tokOps(R))"
127	reference-semantics/semantics/builtins.k	208	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule tokOps(iCons(42, R:IntSeq)) => oCons(""*"", tokOps(R)) requires notBool evHead42(R)"
128	reference-semantics/semantics/builtins.k	209	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule tokOps(iCons(47, iCons(47, R:IntSeq))) => oCons(""//"", tokOps(R))"
129	reference-semantics/semantics/builtins.k	210	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule tokOps(iCons(47, R:IntSeq)) => oCons(""/"", tokOps(R)) requires notBool evHead47(R)"
130	reference-semantics/semantics/builtins.k	211	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule tokOps(iCons(43, R:IntSeq)) => oCons(""+"", tokOps(R))"
131	reference-semantics/semantics/builtins.k	212	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule tokOps(iCons(45, R:IntSeq)) => oCons(""-"", tokOps(R))"
132	reference-semantics/semantics/builtins.k	214	syntax	n/a	function,total,function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax IntSeq ::= tokNds(IntSeq) [function, total] | tokNdAcc(Int, IntSeq) [function, total]
133	reference-semantics/semantics/builtins.k	216	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule tokNds(.IntSeq) => .IntSeq
134	reference-semantics/semantics/builtins.k	217	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule tokNds(iCons(32, R:IntSeq)) => tokNds(R)
135	reference-semantics/semantics/builtins.k	218	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
136	reference-semantics/semantics/builtins.k	219	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
137	reference-semantics/semantics/builtins.k	221	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
138	reference-semantics/semantics/builtins.k	223	rule	equational	owise	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
139	reference-semantics/semantics/builtins.k	225	syntax	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax EvPair ::= evp(OpSeq, IntSeq)
140	reference-semantics/semantics/builtins.k	226	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Int ::= firstNdE(EvPair) [function, total]
141	reference-semantics/semantics/builtins.k	227	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
142	reference-semantics/semantics/builtins.k	228	rule	equational	owise	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule firstNdE(_:EvPair) => 0 [owise]
143	reference-semantics/semantics/builtins.k	230	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Int ::= applyOpE(String, Int, Int) [function, total]
144	reference-semantics/semantics/builtins.k	231	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule applyOpE(""+"", A:Int, B:Int) => A +Int B"
145	reference-semantics/semantics/builtins.k	232	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule applyOpE(""-"", A:Int, B:Int) => A -Int B"
146	reference-semantics/semantics/builtins.k	233	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule applyOpE(""*"", A:Int, B:Int) => A *Int B"
147	reference-semantics/semantics/builtins.k	234	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule applyOpE(""//"", A:Int, B:Int) => A divInt B"
148	reference-semantics/semantics/builtins.k	235	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule applyOpE(""**"", A:Int, B:Int) => A ^Int B"
149	reference-semantics/semantics/builtins.k	236	rule	equational	owise	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
150	reference-semantics/semantics/builtins.k	238	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
151	reference-semantics/semantics/builtins.k	239	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
152	reference-semantics/semantics/builtins.k	240	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule passPowE(oCons(""**"", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))"
153	reference-semantics/semantics/builtins.k	241	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String ""**"""
154	reference-semantics/semantics/builtins.k	243	rule	equational	owise	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
155	reference-semantics/semantics/builtins.k	244	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
156	reference-semantics/semantics/builtins.k	245	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
157	reference-semantics/semantics/builtins.k	246	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
158	reference-semantics/semantics/builtins.k	247	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
159	reference-semantics/semantics/builtins.k	248	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
160	reference-semantics/semantics/builtins.k	250	syntax	n/a	function,total,function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
161	reference-semantics/semantics/builtins.k	251	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""mul"", N0, OPS, NDS, .OpSeq, .IntSeq)"
162	reference-semantics/semantics/builtins.k	252	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
163	reference-semantics/semantics/builtins.k	253	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE(""add"", N0, OPS, NDS, .OpSeq, .IntSeq)"
164	reference-semantics/semantics/builtins.k	254	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
165	reference-semantics/semantics/builtins.k	255	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
166	reference-semantics/semantics/builtins.k	256	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
167	reference-semantics/semantics/builtins.k	257	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)
168	reference-semantics/semantics/builtins.k	260	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)
169	reference-semantics/semantics/builtins.k	263	rule	equational	owise	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
170	reference-semantics/semantics/builtins.k	265	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Bool ::= inLevelE(String, String) [function, total]
171	reference-semantics/semantics/builtins.k	266	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule inLevelE(""mul"", O:String) => O ==String ""*"" orBool O ==String ""//"" orBool O ==String ""/"""
172	reference-semantics/semantics/builtins.k	267	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule inLevelE(""add"", O:String) => O ==String ""+"" orBool O ==String ""-"""
173	reference-semantics/semantics/builtins.k	268	rule	equational	owise	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule inLevelE(_:String, _:String) => false [owise]
174	reference-semantics/semantics/builtins.k	269	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
175	reference-semantics/semantics/builtins.k	270	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
176	reference-semantics/semantics/builtins.k	271	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
177	reference-semantics/semantics/builtins.k	272	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
178	reference-semantics/semantics/builtins.k	273	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
179	reference-semantics/semantics/builtins.k	274	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N))
180	reference-semantics/semantics/builtins.k	279	syntax	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	"syntax KItem ::= ""#md5"""
181	reference-semantics/semantics/builtins.k	280	rule	operational	priority(40)	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule <k> Call(Attribute(Name(""hashlib""), ""md5""), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]"
182	reference-semantics/semantics/builtins.k	282	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
183	reference-semantics/semantics/builtins.k	283	syntax	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Val ::= md5Obj(IntSeq)
184	reference-semantics/semantics/builtins.k	284	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule applyMethod(md5Obj(CS:IntSeq), ""hexdigest"", .Vals) => str(md5hexCodes(CS))"
185	reference-semantics/semantics/builtins.k	285	syntax	n/a	function,total,symbol(md5hexCodes),no-evaluators	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators]
186	reference-semantics/semantics/builtins.k	291	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule applyBuiltin(""isinstance"", V:Val, typeV(""int""), .Vals) => isIntV(V)"
187	reference-semantics/semantics/builtins.k	292	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule applyBuiltin(""isinstance"", V:Val, typeV(""str""), .Vals) => isStrV(V)"
188	reference-semantics/semantics/builtins.k	293	syntax	n/a	function,function	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Bool ::= isIntV(Val) [function] | isStrV(Val) [function]
189	reference-semantics/semantics/builtins.k	294	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule isIntV(_:Int) => true
190	reference-semantics/semantics/builtins.k	295	rule	equational	owise	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule isIntV(_:Val) => false [owise]
191	reference-semantics/semantics/builtins.k	296	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule isStrV(str(_:IntSeq)) => true
192	reference-semantics/semantics/builtins.k	297	rule	equational	owise	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule isStrV(_:Val) => false [owise]
193	reference-semantics/semantics/call.k	16	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> Attribute(V:Val, M:String) => boundMethodV(V, M) ... </k>
194	reference-semantics/semantics/call.k	19	syntax	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax KItem ::= #callee(Exprs)
195	reference-semantics/semantics/call.k	20	rule	operational	owise	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> Call(Fe:Expr, ARGS:Exprs) => Fe ~> #callee(ARGS) ... </k> [owise]
196	reference-semantics/semantics/call.k	21	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> CV:Val ~> #callee(ARGS:Exprs) => #evalArgs(ARGS, .Vals, toCall(CV)) ... </k>
197	reference-semantics/semantics/call.k	24	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), ACC:Vals) => applyMethod(OBJ, M, ACC) ... </k>
198	reference-semantics/semantics/call.k	26	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule <k> #applyK(toCall(builtinV(""sum"")), (OBJ:Iterable, .Vals)) => #sumAcc(OBJ, 0) ... </k>"
199	reference-semantics/semantics/call.k	27	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule <k> #applyK(toCall(builtinV(""all"")), (OBJ:Iterable, .Vals)) => #allAcc(OBJ) ... </k>"
200	reference-semantics/semantics/call.k	28	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	"rule <k> #applyK(toCall(builtinV(""any"")), (OBJ:Iterable, .Vals)) => #anyAcc(OBJ) ... </k>"
