file	line	kind	attributes	status	rationale
reference-semantics/semantics/builtins.k	236	rule	owise	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	238	syntax	function, total	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	239	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	240	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	241	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	243	rule	owise	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	244	syntax	function, total	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	245	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	246	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	247	syntax	function, total	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	248	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	250	syntax	function, total	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	251	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	252	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	253	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	254	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	255	syntax	function, total	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	256	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	257	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	260	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	263	rule	owise	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	265	syntax	function, total	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	266	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	267	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	268	rule	owise	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	269	syntax	function, total	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	270	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	271	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	272	syntax	function, total	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	273	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	274	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	279	syntax	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	280	rule	priority	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	282	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	283	syntax	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	284	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	285	syntax	function, total, symbol, no-evaluators	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	291	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	292	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	293	syntax	function	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	294	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	295	rule	owise	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	296	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/builtins.k	297	rule	owise	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/call.k	16	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/call.k	19	syntax	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/call.k	20	rule	owise	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/call.k	21	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/call.k	24	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/call.k	26	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/call.k	27	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/call.k	28	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
reference-semantics/semantics/call.k	29	rule	none	ACCEPT_TRUSTED_FIXED_MATERIAL	Launcher-trusted supplied-semantics declaration; byte-identical to the mounted baseline and included in the material execution-path review.
