# Exhaustive K source inventory
# Inputs:
#   /reference/reference-semantics/semantics.k
#   /reference/reference-semantics/semantics/assert.k
#   /reference/reference-semantics/semantics/bool.k
#   /reference/reference-semantics/semantics/builtins.k
#   /reference/reference-semantics/semantics/call.k
#   /reference/reference-semantics/semantics/comprehension.k
#   /reference/reference-semantics/semantics/concrete.k
#   /reference/reference-semantics/semantics/controls.k
#   /reference/reference-semantics/semantics/core.k
#   /reference/reference-semantics/semantics/dict.k
#   /reference/reference-semantics/semantics/float.k
#   /reference/reference-semantics/semantics/functions.k
#   /reference/reference-semantics/semantics/int.k
#   /reference/reference-semantics/semantics/iter.k
#   /reference/reference-semantics/semantics/list.k
#   /reference/reference-semantics/semantics/methods.k
#   /reference/reference-semantics/semantics/operators.k
#   /reference/reference-semantics/semantics/range.k
#   /reference/reference-semantics/semantics/set.k
#   /reference/reference-semantics/semantics/sort.k
#   /reference/reference-semantics/semantics/str.k
#   /reference/reference-semantics/semantics/subscript.k
#   /reference/reference-semantics/semantics/syntax.k
#   /reference/reference-semantics/semantics/tuple.k
#   /candidate/verification.k
#   /candidate/spec.k
# TOTAL_RECORDS=934
# KIND_COUNTS=CLAIM:4,CONFIGURATION:1,CONTEXT:5,RULE:696,SYNTAX:228
# ATTRIBUTE_COUNTS=concrete:35,function:146,macro:4,macro-rec:1,no-evaluators:22,owise:26,priority:45,seqstrict:1,strict:2,symbol:25,total:107
id	file	line	kind	attributes	declaration_or_rule
656	/reference/reference-semantics/semantics/methods.k	48	SYNTAX	function,total	syntax IntSeq ::= trimWS(IntSeq) [function, total]
657	/reference/reference-semantics/semantics/methods.k	49	RULE	-	rule trimWS(.IntSeq) => .IntSeq
658	/reference/reference-semantics/semantics/methods.k	50	RULE	-	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
659	/reference/reference-semantics/semantics/methods.k	51	RULE	-	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
660	/reference/reference-semantics/semantics/methods.k	52	SYNTAX	function,total	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
661	/reference/reference-semantics/semantics/methods.k	53	RULE	-	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
662	/reference/reference-semantics/semantics/methods.k	54	RULE	-	rule revISAcc(.IntSeq, A:IntSeq) => A
663	/reference/reference-semantics/semantics/methods.k	55	RULE	-	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A))
664	/reference/reference-semantics/semantics/methods.k	58	RULE	-	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS)
665	/reference/reference-semantics/semantics/methods.k	61	RULE	-	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC)
666	/reference/reference-semantics/semantics/methods.k	64	RULE	-	rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
667	/reference/reference-semantics/semantics/methods.k	65	SYNTAX	function,total	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
668	/reference/reference-semantics/semantics/methods.k	66	RULE	-	rule cntOccVS(.ValSeq, _:Val)                => 0
669	/reference/reference-semantics/semantics/methods.k	67	RULE	-	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
670	/reference/reference-semantics/semantics/methods.k	68	RULE	-	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V)        requires notBool (A ==K V)
671	/reference/reference-semantics/semantics/methods.k	72	RULE	priority	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]
672	/reference/reference-semantics/semantics/methods.k	75	SYNTAX	function	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function]  // remaining, current token, result
673	/reference/reference-semantics/semantics/methods.k	76	RULE	-	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
674	/reference/reference-semantics/semantics/methods.k	77	RULE	-	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR)) requires isWSC(C)
675	/reference/reference-semantics/semantics/methods.k	79	RULE	-	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC) requires notBool isWSC(C)
676	/reference/reference-semantics/semantics/methods.k	82	SYNTAX	function	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
677	/reference/reference-semantics/semantics/methods.k	83	RULE	-	rule flushTok(ACC:ValSeq, .IntSeq)            => ACC
678	/reference/reference-semantics/semantics/methods.k	84	RULE	-	rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))
679	/reference/reference-semantics/semantics/methods.k	85	SYNTAX	function,total	syntax Bool ::= isWSC(Int) [function, total]
680	/reference/reference-semantics/semantics/methods.k	86	RULE	-	rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13
681	/reference/reference-semantics/semantics/methods.k	89	RULE	priority	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (kwV("sep", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), "split")), (str(S), .Vals)) ... </k> [priority(39)]
682	/reference/reference-semantics/semantics/methods.k	94	RULE	priority	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]
683	/reference/reference-semantics/semantics/methods.k	97	SYNTAX	function	syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function]  // remaining, sep code, current token
684	/reference/reference-semantics/semantics/methods.k	98	RULE	-	rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq)              => vCons(str(CUR), .ValSeq)
685	/reference/reference-semantics/semantics/methods.k	99	RULE	-	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq)) requires C ==Int SEP
686	/reference/reference-semantics/semantics/methods.k	101	RULE	-	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq))) requires notBool (C ==Int SEP)
687	/reference/reference-semantics/semantics/methods.k	104	RULE	-	rule applyMethod(str(CS:IntSeq), "replace", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))
688	/reference/reference-semantics/semantics/methods.k	106	SYNTAX	function,total	syntax IntSeq ::= replaceC(IntSeq, Int, Int) [function, total]
689	/reference/reference-semantics/semantics/methods.k	107	RULE	-	rule replaceC(.IntSeq, _:Int, _:Int)             => .IntSeq
690	/reference/reference-semantics/semantics/methods.k	108	RULE	-	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(B, replaceC(R, A, B)) requires C ==Int A
691	/reference/reference-semantics/semantics/methods.k	109	RULE	-	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A)
692	/reference/reference-semantics/semantics/methods.k	112	SYNTAX	function,total	syntax Bool ::= isUpperC(Int) [function, total]
693	/reference/reference-semantics/semantics/methods.k	113	RULE	-	rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90
694	/reference/reference-semantics/semantics/methods.k	115	SYNTAX	function,total	syntax Bool ::= isLowerC(Int) [function, total]
695	/reference/reference-semantics/semantics/methods.k	116	RULE	-	rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122
696	/reference/reference-semantics/semantics/methods.k	118	SYNTAX	function,total	syntax Bool ::= isAlphaC(Int) [function, total]
697	/reference/reference-semantics/semantics/methods.k	119	RULE	-	rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
698	/reference/reference-semantics/semantics/methods.k	121	SYNTAX	function,total	syntax Bool ::= isDigitC(Int) [function, total]
699	/reference/reference-semantics/semantics/methods.k	122	RULE	-	rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
700	/reference/reference-semantics/semantics/methods.k	124	SYNTAX	function,total	syntax Bool ::= hasUpper(IntSeq) [function, total]
701	/reference/reference-semantics/semantics/methods.k	125	RULE	-	rule hasUpper(.IntSeq) => false
702	/reference/reference-semantics/semantics/methods.k	126	RULE	-	rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)
703	/reference/reference-semantics/semantics/methods.k	128	SYNTAX	function,total	syntax Bool ::= hasLower(IntSeq) [function, total]
704	/reference/reference-semantics/semantics/methods.k	129	RULE	-	rule hasLower(.IntSeq) => false
705	/reference/reference-semantics/semantics/methods.k	130	RULE	-	rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)
706	/reference/reference-semantics/semantics/methods.k	132	SYNTAX	function,total	syntax Bool ::= allAlpha(IntSeq) [function, total]
707	/reference/reference-semantics/semantics/methods.k	133	RULE	-	rule allAlpha(.IntSeq) => true
708	/reference/reference-semantics/semantics/methods.k	134	RULE	-	rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)
709	/reference/reference-semantics/semantics/methods.k	136	SYNTAX	function,total	syntax Bool ::= allDigit(IntSeq) [function, total]
710	/reference/reference-semantics/semantics/methods.k	137	RULE	-	rule allDigit(.IntSeq) => true
711	/reference/reference-semantics/semantics/methods.k	138	RULE	-	rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)
712	/reference/reference-semantics/semantics/methods.k	140	SYNTAX	function,total	syntax Int ::= lowerC(Int) [function, total]
713	/reference/reference-semantics/semantics/methods.k	142	RULE	-	rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)
714	/reference/reference-semantics/semantics/methods.k	143	RULE	owise	rule lowerC(C:Int) => C         [owise]
715	/reference/reference-semantics/semantics/methods.k	145	SYNTAX	function,total	syntax Int ::= upperC(Int) [function, total]
716	/reference/reference-semantics/semantics/methods.k	146	RULE	-	rule upperC(C:Int) => C -Int 32 requires isLowerC(C)
717	/reference/reference-semantics/semantics/methods.k	147	RULE	owise	rule upperC(C:Int) => C         [owise]
718	/reference/reference-semantics/semantics/methods.k	149	SYNTAX	function,total	syntax Int ::= swapC(Int) [function, total]
719	/reference/reference-semantics/semantics/methods.k	150	RULE	-	rule swapC(C:Int) => C +Int 32 requires isUpperC(C)
720	/reference/reference-semantics/semantics/methods.k	151	RULE	-	rule swapC(C:Int) => C -Int 32 requires isLowerC(C)
721	/reference/reference-semantics/semantics/methods.k	152	RULE	owise	rule swapC(C:Int) => C         [owise]
722	/reference/reference-semantics/semantics/methods.k	154	SYNTAX	function,total	syntax IntSeq ::= mapLower(IntSeq) [function, total]
723	/reference/reference-semantics/semantics/methods.k	155	RULE	-	rule mapLower(.IntSeq) => .IntSeq
724	/reference/reference-semantics/semantics/methods.k	156	RULE	-	rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))
725	/reference/reference-semantics/semantics/methods.k	158	SYNTAX	function,total	syntax IntSeq ::= mapUpper(IntSeq) [function, total]
726	/reference/reference-semantics/semantics/methods.k	159	RULE	-	rule mapUpper(.IntSeq) => .IntSeq
727	/reference/reference-semantics/semantics/methods.k	160	RULE	-	rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))
728	/reference/reference-semantics/semantics/methods.k	162	SYNTAX	function,total	syntax IntSeq ::= mapSwap(IntSeq) [function, total]
729	/reference/reference-semantics/semantics/methods.k	163	RULE	-	rule mapSwap(.IntSeq) => .IntSeq
730	/reference/reference-semantics/semantics/methods.k	164	RULE	-	rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))
731	/reference/reference-semantics/semantics/methods.k	166	SYNTAX	function,total	syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]
732	/reference/reference-semantics/semantics/methods.k	167	RULE	-	rule startsWith(.IntSeq, _:IntSeq)               => true
733	/reference/reference-semantics/semantics/methods.k	168	RULE	-	rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false
734	/reference/reference-semantics/semantics/methods.k	169	RULE	-	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs) endmodule
735	/reference/reference-semantics/semantics/operators.k	10	RULE	-	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
736	/reference/reference-semantics/semantics/operators.k	12	RULE	-	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>
737	/reference/reference-semantics/semantics/operators.k	15	CONTEXT	-	context Compare(HOLE, _)
738	/reference/reference-semantics/semantics/operators.k	16	CONTEXT	-	context Compare(_:Val, CmpOp(_, HOLE))
739	/reference/reference-semantics/semantics/operators.k	17	RULE	owise	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
740	/reference/reference-semantics/semantics/operators.k	19	RULE	-	rule applyCmp("is",     V:Val, noneV) => V ==K noneV
741	/reference/reference-semantics/semantics/operators.k	20	RULE	-	rule applyCmp("is not", V:Val, noneV) => notBool (V ==K noneV)
742	/reference/reference-semantics/semantics/operators.k	25	RULE	priority	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
743	/reference/reference-semantics/semantics/operators.k	28	RULE	priority	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)]
744	/reference/reference-semantics/semantics/operators.k	34	RULE	priority	rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String "in" andBool OP =/=String "not in" [priority(40)]
745	/reference/reference-semantics/semantics/operators.k	38	RULE	priority	rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String "in" orBool OP ==String "not in" [priority(40)]
746	/reference/reference-semantics/semantics/operators.k	44	RULE	priority	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)] endmodule
747	/reference/reference-semantics/semantics/range.k	9	SYNTAX	function,total	syntax Bool ::= inRange(Int, Int, Int) [function, total]
748	/reference/reference-semantics/semantics/range.k	10	RULE	-	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
749	/reference/reference-semantics/semantics/range.k	12	SYNTAX	function	syntax Int ::= rangeLen(Int, Int, Int) [function]
750	/reference/reference-semantics/semantics/range.k	13	RULE	-	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
751	/reference/reference-semantics/semantics/range.k	15	RULE	-	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
752	/reference/reference-semantics/semantics/range.k	17	RULE	-	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
753	/reference/reference-semantics/semantics/range.k	20	RULE	-	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
754	/reference/reference-semantics/semantics/range.k	23	RULE	-	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST) endmodule
755	/reference/reference-semantics/semantics/set.k	8	SYNTAX	-	syntax Val ::= setV(IntSeq)
756	/reference/reference-semantics/semantics/set.k	11	SYNTAX	function,total	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
757	/reference/reference-semantics/semantics/set.k	12	RULE	-	rule codeIn(_:Int, .IntSeq)                => false
758	/reference/reference-semantics/semantics/set.k	13	RULE	-	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
759	/reference/reference-semantics/semantics/set.k	16	SYNTAX	function,total	syntax IntSeq ::= dedupCodes(IntSeq)         [function, total] | dedupFrom(IntSeq, IntSeq)  [function, total]
760	/reference/reference-semantics/semantics/set.k	18	RULE	-	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
761	/reference/reference-semantics/semantics/set.k	19	RULE	-	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
762	/reference/reference-semantics/semantics/set.k	20	RULE	-	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
763	/reference/reference-semantics/semantics/set.k	22	RULE	-	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
764	/reference/reference-semantics/semantics/set.k	25	SYNTAX	function,total	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
765	/reference/reference-semantics/semantics/set.k	26	RULE	-	rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)
766	/reference/reference-semantics/semantics/set.k	27	RULE	-	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
767	/reference/reference-semantics/semantics/set.k	31	SYNTAX	function,total	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
768	/reference/reference-semantics/semantics/set.k	32	RULE	-	rule subsetCodes(.IntSeq, _:IntSeq)                => true
769	/reference/reference-semantics/semantics/set.k	33	RULE	-	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
770	/reference/reference-semantics/semantics/set.k	35	SYNTAX	function,total	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
771	/reference/reference-semantics/semantics/set.k	36	RULE	-	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
772	/reference/reference-semantics/semantics/set.k	39	RULE	-	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B) endmodule
773	/reference/reference-semantics/semantics/sort.k	18	SYNTAX	function,total,symbol,no-evaluators	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
774	/reference/reference-semantics/semantics/sort.k	19	SYNTAX	function	syntax ValSeq ::= insVS(Int, ValSeq) [function]
775	/reference/reference-semantics/semantics/sort.k	20	RULE	concrete	rule sortVS(.ValSeq)                => .ValSeq          [concrete]
776	/reference/reference-semantics/semantics/sort.k	21	RULE	concrete	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
777	/reference/reference-semantics/semantics/sort.k	22	RULE	concrete	rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]
778	/reference/reference-semantics/semantics/sort.k	23	RULE	concrete	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
779	/reference/reference-semantics/semantics/sort.k	24	RULE	concrete	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete]
780	/reference/reference-semantics/semantics/sort.k	26	SYNTAX	function	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
781	/reference/reference-semantics/semantics/sort.k	27	RULE	concrete	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
782	/reference/reference-semantics/semantics/sort.k	28	RULE	concrete	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
783	/reference/reference-semantics/semantics/sort.k	29	RULE	concrete	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
784	/reference/reference-semantics/semantics/sort.k	31	RULE	concrete	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete]
785	/reference/reference-semantics/semantics/sort.k	36	RULE	-	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>
786	/reference/reference-semantics/semantics/sort.k	40	RULE	priority	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]
787	/reference/reference-semantics/semantics/sort.k	49	SYNTAX	function,total,symbol,no-evaluators	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
788	/reference/reference-semantics/semantics/sort.k	51	SYNTAX	function,total	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
789	/reference/reference-semantics/semantics/sort.k	53	RULE	-	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
790	/reference/reference-semantics/semantics/sort.k	54	RULE	-	rule revVSAcc(.ValSeq, A:ValSeq) => A
791	/reference/reference-semantics/semantics/sort.k	55	RULE	-	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
792	/reference/reference-semantics/semantics/sort.k	57	SYNTAX	function,total	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
793	/reference/reference-semantics/semantics/sort.k	58	RULE	-	rule condRev(S:ValSeq, false) => S
794	/reference/reference-semantics/semantics/sort.k	59	RULE	-	rule condRev(S:ValSeq, true)  => revVS(S)
795	/reference/reference-semantics/semantics/sort.k	61	RULE	-	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
796	/reference/reference-semantics/semantics/sort.k	63	RULE	-	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
797	/reference/reference-semantics/semantics/sort.k	65	RULE	-	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k> endmodule
798	/reference/reference-semantics/semantics/str.k	8	RULE	-	rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>
799	/reference/reference-semantics/semantics/str.k	9	RULE	-	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
800	/reference/reference-semantics/semantics/str.k	13	SYNTAX	function	syntax IntSeq ::= strToCodes(String) [function]
801	/reference/reference-semantics/semantics/str.k	14	RULE	-	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
802	/reference/reference-semantics/semantics/str.k	15	RULE	-	rule strToCodes("") => .IntSeq
803	/reference/reference-semantics/semantics/str.k	16	RULE	-	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String "" andBool ordChar(substrString(S, 0, 1)) <Int 128
804	/reference/reference-semantics/semantics/str.k	20	SYNTAX	function,total	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
805	/reference/reference-semantics/semantics/str.k	21	RULE	-	rule seqConcat(.IntSeq, T:IntSeq)                => T
806	/reference/reference-semantics/semantics/str.k	22	RULE	-	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
807	/reference/reference-semantics/semantics/str.k	24	RULE	-	rule applyBin("+",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
808	/reference/reference-semantics/semantics/str.k	25	RULE	-	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
809	/reference/reference-semantics/semantics/str.k	26	RULE	-	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)
810	/reference/reference-semantics/semantics/str.k	29	RULE	-	rule applyCmp("in",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
811	/reference/reference-semantics/semantics/str.k	30	RULE	-	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
812	/reference/reference-semantics/semantics/str.k	32	SYNTAX	function,total	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
813	/reference/reference-semantics/semantics/str.k	33	RULE	-	rule strPrefix(.IntSeq, _:IntSeq)               => true
814	/reference/reference-semantics/semantics/str.k	34	RULE	-	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
815	/reference/reference-semantics/semantics/str.k	35	RULE	-	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
816	/reference/reference-semantics/semantics/str.k	37	SYNTAX	function,total	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
817	/reference/reference-semantics/semantics/str.k	38	RULE	-	rule strContains(P:IntSeq, X:IntSeq) => true  requires strPrefix(P, X)
818	/reference/reference-semantics/semantics/str.k	39	RULE	-	rule strContains(P:IntSeq, .IntSeq)  => false requires notBool strPrefix(P, .IntSeq)
819	/reference/reference-semantics/semantics/str.k	40	RULE	-	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))
820	/reference/reference-semantics/semantics/str.k	48	SYNTAX	function,total	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
821	/reference/reference-semantics/semantics/str.k	49	RULE	-	rule strLt(.IntSeq, .IntSeq)                => false
822	/reference/reference-semantics/semantics/str.k	50	RULE	-	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
823	/reference/reference-semantics/semantics/str.k	51	RULE	-	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
824	/reference/reference-semantics/semantics/str.k	52	RULE	-	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B
825	/reference/reference-semantics/semantics/str.k	53	RULE	-	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false         requires A  >Int B
826	/reference/reference-semantics/semantics/str.k	54	RULE	-	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
827	/reference/reference-semantics/semantics/str.k	56	RULE	-	rule applyCmp("<",  str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
828	/reference/reference-semantics/semantics/str.k	57	RULE	-	rule applyCmp(">",  str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
