id	file	line	kind	attributes	proof_slice	decision	rationale	statement
KINV-0109	semantics/builtins.k	52	requires		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	       requires isInt(V) orBool isBool(V)
KINV-0110	semantics/builtins.k	54	syntax	function	no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  syntax Int ::= intOf(Val) [function]
KINV-0111	semantics/builtins.k	55	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule intOf(I:Int)  => I
KINV-0112	semantics/builtins.k	56	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule intOf(B:Bool) => #if B #then 1 #else 0 #fi
KINV-0113	semantics/builtins.k	59	syntax		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  syntax KItem ::= #allAcc(Iterable) | ""#allCont"""
KINV-0114	semantics/builtins.k	60	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #allAcc(IT:Iterable) => #iterNext(IT) ~> #allCont ... </k>
KINV-0115	semantics/builtins.k	61	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterDone ~> #allCont => true ... </k>
KINV-0116	semantics/builtins.k	62	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterYield(V:Val, R:Iterable) ~> #allCont => #allAcc(R) ... </k>
KINV-0117	semantics/builtins.k	63	requires		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	       requires truthy(V)
KINV-0118	semantics/builtins.k	64	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterYield(V:Val, _:Iterable) ~> #allCont => false ... </k>
KINV-0119	semantics/builtins.k	65	requires		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	       requires notBool truthy(V)
KINV-0120	semantics/builtins.k	67	syntax		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  syntax KItem ::= #anyAcc(Iterable) | ""#anyCont"""
KINV-0121	semantics/builtins.k	68	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #anyAcc(IT:Iterable) => #iterNext(IT) ~> #anyCont ... </k>
KINV-0122	semantics/builtins.k	69	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterDone ~> #anyCont => false ... </k>
KINV-0123	semantics/builtins.k	70	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterYield(V:Val, _:Iterable) ~> #anyCont => true ... </k>
KINV-0124	semantics/builtins.k	71	requires		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	       requires truthy(V)
KINV-0125	semantics/builtins.k	72	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterYield(V:Val, R:Iterable) ~> #anyCont => #anyAcc(R) ... </k>
KINV-0126	semantics/builtins.k	73	requires		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	       requires notBool truthy(V)
KINV-0127	semantics/builtins.k	76	syntax		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  syntax KItem ::= #maxAcc0(Iterable) | ""#maxCont0"" | #maxAcc(Iterable, Int) | #maxCont(Int)"
KINV-0128	semantics/builtins.k	77	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #maxAcc0(IT:Iterable) => #iterNext(IT) ~> #maxCont0 ... </k>
KINV-0129	semantics/builtins.k	78	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAcc(R, {V}:>Int) ... </k>
KINV-0130	semantics/builtins.k	79	requires		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	       requires isInt(V)
KINV-0131	semantics/builtins.k	80	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #maxAcc(IT:Iterable, M:Int) => #iterNext(IT) ~> #maxCont(M) ... </k>
KINV-0132	semantics/builtins.k	81	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterDone ~> #maxCont(M:Int) => M ... </k>
KINV-0133	semantics/builtins.k	82	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont(M:Int)\n        => #maxAcc(R, maxInt(M, {V}:>Int)) ... </k>
KINV-0134	semantics/builtins.k	84	requires		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	       requires isInt(V)
KINV-0135	semantics/builtins.k	86	syntax		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  syntax KItem ::= #minAcc0(Iterable) | ""#minCont0"" | #minAcc(Iterable, Int) | #minCont(Int)"
KINV-0136	semantics/builtins.k	87	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #minAcc0(IT:Iterable) => #iterNext(IT) ~> #minCont0 ... </k>
KINV-0137	semantics/builtins.k	88	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAcc(R, {V}:>Int) ... </k>
KINV-0138	semantics/builtins.k	89	requires		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	       requires isInt(V)
KINV-0139	semantics/builtins.k	90	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #minAcc(IT:Iterable, M:Int) => #iterNext(IT) ~> #minCont(M) ... </k>
KINV-0140	semantics/builtins.k	91	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterDone ~> #minCont(M:Int) => M ... </k>
KINV-0141	semantics/builtins.k	92	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont(M:Int)\n        => #minAcc(R, minInt(M, {V}:>Int)) ... </k>
KINV-0142	semantics/builtins.k	94	requires		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	       requires isInt(V)
KINV-0143	semantics/builtins.k	97	syntax	function	no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  syntax Int ::= maxVals(Int, Vals) [function]
KINV-0144	semantics/builtins.k	98	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBuiltin(""max"", I:Int, REST:Vals) => maxVals(I, REST)"
KINV-0145	semantics/builtins.k	99	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule maxVals(M:Int, .Vals)           => M
KINV-0146	semantics/builtins.k	100	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule maxVals(M:Int, (I:Int, R:Vals)) => maxVals(maxInt(M, I), R)
KINV-0147	semantics/builtins.k	102	syntax	function	no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  syntax Int ::= minVals(Int, Vals) [function]
KINV-0148	semantics/builtins.k	103	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBuiltin(""min"", I:Int, REST:Vals) => minVals(I, REST)"
KINV-0149	semantics/builtins.k	104	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule minVals(M:Int, .Vals)           => M
KINV-0150	semantics/builtins.k	105	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule minVals(M:Int, (I:Int, R:Vals)) => minVals(minInt(M, I), R)
