Script started on 2026-07-26 15:30:11-05:00 [<not executed on terminal>]
INVENTORY SUMMARY
files=26
records=943
record_counts={'claim': 2, 'configuration': 1, 'context': 5, 'rule': 704, 'syntax': 231}
attribute_counts={'concrete': 32, 'depends': 1, 'function': 148, 'macro': 4, 'owise': 26, 'priority': 29, 'seqstrict': 1, 'simplification': 2, 'strict': 2, 'symbol': 25, 'total': 110}

origin	file:line	kind	attributes	complete_source_block
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/float.k:235	rule	-	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k> ⏎  ⏎ // ---- min / max over a FLOAT list — FLOAT branch of the shared #minCont0/#maxCont0 folds (which ⏎ // seed/step with `requires isInt(V)`, so they are STUCK on floats). These add the `requires ⏎ // isFloat(V)` seed + a Float-accumulator fold via K's minFloat/maxFloat — concrete for krun. A proof ⏎ // over a SYMBOLIC float list intercepts min/max problem-locally to an opaque minVF/maxVF (at ⏎ // #applyK, priority 40, in its verification.k) BEFORE #minAcc0, so this fold is krun-only. Additive: ⏎ // the isFloat guard is disjoint from the existing isInt one.
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/float.k:243	syntax	-	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/float.k:244	rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/float.k:245	rule	-	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/float.k:246	rule	-	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/float.k:247	rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/float.k:250	syntax	-	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/float.k:251	rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/float.k:252	rule	-	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/float.k:253	rule	-	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/float.k:254	rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/float.k:261	syntax	-	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/float.k:262	rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) ⏎ => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/float.k:265	rule	-	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/float.k:266	rule	-	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/float.k:267	rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) ⏎ => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/float.k:270	rule	-	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) ⏎ => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/functions.k:8	syntax	-	syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) ⏎ | #bindP(ParamNames, Vals) ⏎ | "#pop" ⏎ | "#endcall" ⏎  ⏎ // ==== def / anonymous closure =============================================
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/functions.k:14	rule	-	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> ⏎ <env> L:Int </env> ⏎ <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/functions.k:18	syntax	-	syntax Expr ::= closureExpr(ParamNames, Stmts)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/functions.k:19	rule	-	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> ⏎ <env> L:Int </env> ⏎  ⏎ // ==== annotated def/lambda (closure cells; spec 2.3) ====================== ⏎ // closureValC(params, cellvars, body, captured-cells). No frame anchor: all ⏎ // enclosing-local reads are freevars (symtable-complete) and go through the ⏎ // captured cells; everything else is global/builtin, so the callee frame's ⏎ // parent is the module scope (0) — sound after the defining frame dies.
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/functions.k:27	syntax	-	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map) ⏎  ⏎ // capture: resolve each freevar to the enclosing frame's cellRef, then bind ⏎ // (FuncDef) or yield (Lambda) the closure value.
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/functions.k:31	syntax	-	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) ⏎ | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/functions.k:33	rule	-	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), ⏎ FreeVars(FVS:ParamNames), BODY:Stmts) ⏎ => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/functions.k:36	rule	-	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, ⏎ (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) ⏎ => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> ⏎ <env> L:Int </env> ⏎ <scopes> ... L |-> scope(M:Map, _) ... </scopes>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/functions.k:42	rule	-	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, ⏎ .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> ⏎ <env> L:Int </env> ⏎ <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/functions.k:47	rule	-	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) ⏎ => closureVal(PNS, Return(E) .Stmts, L) ... </k> ⏎ <env> L:Int </env>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/functions.k:50	rule	-	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), ⏎ FreeVars(FVS:ParamNames), E:Expr) ⏎ => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/functions.k:53	rule	-	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, ⏎ (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) ⏎ => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> ⏎ <env> L:Int </env> ⏎ <scopes> ... L |-> scope(M:Map, _) ... </scopes>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/functions.k:59	rule	-	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) ⏎ => closureValC(PNS, CVS, BODY, CM) ... </k> ⏎  ⏎ // ==== bind params ========================================================
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/functions.k:63	rule	-	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/functions.k:64	rule	-	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> ⏎ <env> L:Int </env> ⏎ <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes> ⏎ // a param that is a cellvar was pre-bound to its cell at frame entry
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/functions.k:68	rule	-	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) ⏎ => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> ⏎ <env> L:Int </env> ⏎ <scopes> ... L |-> scope(M:Map, _) ... </scopes>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/functions.k:78	rule	-	rule <k> Return(V:Val) ~> _ => #pop </k> ⏎ <ret> noRet => retV(V) </ret>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/functions.k:80	rule	-	rule <k> #endcall => #pop ... </k> ⏎ <ret> noRet => retV(noneV) </ret> ⏎ // pop: restore env, DEALLOCATE the callee frame, and wind scopeLoc back (LIFO allocation ⏎ // makes the saved loc the callee frame's own loc). Sound because no closureVal outlives its ⏎ // defining frame (frontend subset: no returned/stored closures; module defs live in loc 0).
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/functions.k:85	rule	-	rule <k> #pop => V ~> CONT </k> ⏎ <ret>   retV(V) => noRet </ret> ⏎ <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> ⏎ <env>   L:Int => CALLERL </env> ⏎ <scopes> SC:Map => SC [ L <- undef ] </scopes> ⏎ <scopeLoc> _ => SAVEDL </scopeLoc>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/int.k:7	rule	-	rule applyUn("-", I:Int) => 0 -Int I
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/int.k:9	rule	-	rule applyBin("+",  I1:Int, I2:Int) => I1 +Int I2 ⏎ // Bool participates in int arithmetic (x += (a == b))
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/int.k:11	rule	-	rule applyBin("+",  I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/int.k:12	rule	-	rule applyBin("+",  B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/int.k:13	rule	-	rule applyBin("-",  I1:Int, I2:Int) => I1 -Int I2
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/int.k:14	rule	-	rule applyBin("*",  I1:Int, I2:Int) => I1 *Int I2
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/int.k:15	rule	-	rule applyBin("%",  I1:Int, I2:Int) => pyMod(I1, I2)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/int.k:16	rule	-	rule applyBin("//", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/int.k:17	rule	-	rule applyBin("**", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/int.k:19	syntax	function	syntax Int ::= pyMod(Int, Int) [function]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/int.k:20	rule	-	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/int.k:22	rule	-	rule applyCmp("<",  I1:Int, I2:Int)   => I1 <Int  I2
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/int.k:23	rule	-	rule applyCmp("<=", I1:Int, I2:Int)   => I1 <=Int I2
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/int.k:24	rule	-	rule applyCmp(">",  I1:Int, I2:Int)   => I1 >Int  I2
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/int.k:25	rule	-	rule applyCmp(">=", I1:Int, I2:Int)   => I1 >=Int I2
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/int.k:26	rule	-	rule applyCmp("==", I1:Int, I2:Int)   => I1 ==Int I2
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/int.k:27	rule	-	rule applyCmp("!=", I1:Int, I2:Int)   => I1 =/=Int I2
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/iter.k:8	syntax	-	syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:9	rule	-	rule <k> #iterNext(list(.ValSeq))                => #iterDone ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:10	rule	-	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k> ⏎  ⏎ // ==== ListExpr: [...] literal -> a fresh heap object =======================
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:13	syntax	-	syntax ApplyK ::= "toList"
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:14	rule	-	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:15	rule	-	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k> ⏎  ⏎ // ==== list ops: + / == / != ===============================================
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:18	syntax	function,total	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:19	rule	-	rule valSeqConcat(.ValSeq, T:ValSeq)                => T
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:20	rule	-	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T)) ⏎  ⏎ // list + list constructs a NEW object (k-cell — it allocates; operands land here ⏎ // already deref'd). priority(45) beats the generic BinOp dispatch.
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:24	rule	priority	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> ⏎ [priority(45)]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:27	rule	-	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:28	rule	-	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B) ⏎  ⏎ // ==== deep equality when elements are heap objects (list-of-lists) ======== ⏎ // Python == is structural at every depth. Fires ONLY when a ref is present ⏎ // (the guard decides on concrete seqs); the plain ==K path above is unchanged.
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:33	syntax	function,total	syntax Bool ::= hasRefVS(ValSeq) [function, total]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:34	rule	-	rule hasRefVS(.ValSeq)                => false
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:35	rule	-	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:37	syntax	function	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] ⏎ | deepEqV(Val, Val, Map)        [function]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:39	rule	-	rule deepEqVS(.ValSeq, .ValSeq, _:Map)                   => true
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:40	rule	-	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map)    => false
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:41	rule	-	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map)    => false
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:42	rule	-	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) ⏎ => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:45	rule	-	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:47	rule	-	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:49	rule	-	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:50	rule	owise	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise] ⏎  ⏎ // ==== mutator: xs.append(v) — an in-place heap write ======================
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:53	rule	priority	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> ⏎ <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> ⏎ [priority(40)] ⏎  ⏎ // ==== `x in list` — a <k>-cell fold over #iterNext ========================
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:58	syntax	-	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:59	rule	-	rule <k> Compare(LV:Val, CmpOp("in",     list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:60	rule	-	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:61	rule	-	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:62	rule	-	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:63	rule	-	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:65	rule	-	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/list.k:67	rule	-	rule <k> B:Bool ~> #notB => notBool B ... </k>
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:10	syntax	function	syntax Val ::= applyMethod(Val, String, Vals) [function] ⏎  ⏎ // ==== string predicates (Python semantics) =================================
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:13	rule	-	rule applyMethod(str(CS:IntSeq), "isupper", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:14	rule	-	rule applyMethod(str(CS:IntSeq), "islower", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:15	rule	-	rule applyMethod(str(CS:IntSeq), "isalpha", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:16	rule	-	rule applyMethod(str(CS:IntSeq), "isdigit", .Vals) => notBool (CS ==K .IntSeq) andBool allDigit(CS) ⏎  ⏎ // ==== case maps ============================================================
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:19	rule	-	rule applyMethod(str(CS:IntSeq), "lower",    .Vals) => str(mapLower(CS))
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:20	rule	-	rule applyMethod(str(CS:IntSeq), "upper",    .Vals) => str(mapUpper(CS))
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:21	rule	-	rule applyMethod(str(CS:IntSeq), "swapcase", .Vals) => str(mapSwap(CS)) ⏎  ⏎ // ==== join / count / strip / encode ======================================== ⏎ // S.join(list-of-str): fold with separator codes (receiver + arg deref'd by ⏎ // the call layer; the result str is a value)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:26	rule	-	rule applyMethod(str(SEP:IntSeq), "join", list(VS:ValSeq), .Vals) => str(joinCodes(SEP, VS))
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:27	syntax	function,total	syntax IntSeq ::= joinCodes(IntSeq, ValSeq) [function, total]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:28	rule	-	rule joinCodes(_:IntSeq, .ValSeq) => .IntSeq
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:29	rule	-	rule joinCodes(_:IntSeq, vCons(str(CS:IntSeq), .ValSeq)) => CS
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:30	rule	-	rule joinCodes(SEP:IntSeq, vCons(str(CS:IntSeq), vCons(V:Val, R:ValSeq))) ⏎ => seqConcat(CS, seqConcat(SEP, joinCodes(SEP, vCons(V, R)))) ⏎  ⏎ // S.count(sub): non-overlapping window scan (Python str.count)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:34	rule	-	rule applyMethod(str(CS:IntSeq), "count", str(PC:IntSeq), .Vals) => cntSub(CS, PC)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:35	syntax	function	syntax Int ::= cntSub(IntSeq, IntSeq) [function]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:36	rule	-	rule cntSub(.IntSeq, _:IntSeq) => 0
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:37	rule	-	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => 1 +Int cntSub(dropIS(iCons(C, R), isLen(PC)), PC)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:39	rule	-	rule cntSub(iCons(C:Int, R:IntSeq), PC:IntSeq) => cntSub(R, PC)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:41	syntax	function,total	syntax IntSeq ::= dropIS(IntSeq, Int) [function, total]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:42	rule	-	rule dropIS(S:IntSeq, N:Int) => S requires N <=Int 0
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:43	rule	owise	rule dropIS(.IntSeq, _:Int) => .IntSeq [owise]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:44	rule	-	rule dropIS(iCons(_:Int, R:IntSeq), N:Int) => dropIS(R, N -Int 1) requires N >Int 0 ⏎  ⏎ // S.strip(): trim whitespace runs from both ends
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:47	rule	-	rule applyMethod(str(CS:IntSeq), "strip", .Vals) => str(revIS(trimWS(revIS(trimWS(CS)))))
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:48	syntax	function,total	syntax IntSeq ::= trimWS(IntSeq) [function, total]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:49	rule	-	rule trimWS(.IntSeq) => .IntSeq
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:50	rule	-	rule trimWS(iCons(C:Int, R:IntSeq)) => trimWS(R) requires isWSC(C)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:51	rule	-	rule trimWS(iCons(C:Int, R:IntSeq)) => iCons(C, R) requires notBool isWSC(C)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:52	syntax	function,total	syntax IntSeq ::= revIS(IntSeq) [function, total] | revISAcc(IntSeq, IntSeq) [function, total]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:53	rule	-	rule revIS(S:IntSeq) => revISAcc(S, .IntSeq)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:54	rule	-	rule revISAcc(.IntSeq, A:IntSeq) => A
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:55	rule	-	rule revISAcc(iCons(C:Int, R:IntSeq), A:IntSeq) => revISAcc(R, iCons(C, A)) ⏎  ⏎ // S.encode('ascii'): identity on the code-sequence model (bytes == codes)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:58	rule	-	rule applyMethod(str(CS:IntSeq), "encode", str(_:IntSeq), .Vals) => str(CS) ⏎  ⏎ // ==== prefix ===============================================================
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:61	rule	-	rule applyMethod(str(XC:IntSeq), "startswith", str(PC:IntSeq), .Vals) => startsWith(PC, XC) ⏎  ⏎ // ==== list.count(v) — number of occurrences of v in the list (concrete for krun) ==========
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:64	rule	-	rule applyMethod(list(VS:ValSeq), "count", V:Val, .Vals) => cntOccVS(VS, V)
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:65	syntax	function,total	syntax Int ::= cntOccVS(ValSeq, Val) [function, total]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:66	rule	-	rule cntOccVS(.ValSeq, _:Val)                => 0
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:67	rule	-	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => 1 +Int cntOccVS(R, V) requires A ==K V
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:68	rule	-	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V)        requires notBool (A ==K V) ⏎  ⏎ // ==== split (no-arg: on whitespace runs, dropping empty tokens) + replace (single char) ========== ⏎ // Concrete string ops for krun. A proof over a symbolic string intercepts the split problem-locally.
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:72	rule	priority	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) ⏎ => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> ⏎ [priority(40)]
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:75	syntax	function	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function]  // remaining, current token, result
FIXED_SUPPLIED_SEMANTICS	reference-semantics/semantics/methods.k:76	rule	-	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
