id,file,line,kind,flags,decision,declaration
550,reference-semantics/semantics/float.k,187,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBuiltin(""float"", F:Float, .Vals)        => F"
551,reference-semantics/semantics/float.k,190,syntax,"function,total,symbol,no-evaluators",ACCEPTED_FIXED_OPAQUE_RULE_INERT_FOR_ENCODE,"syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]"
552,reference-semantics/semantics/float.k,191,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]"
553,reference-semantics/semantics/float.k,192,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""/"", F:Float, I:Int) => divFloatIntV(F, I)"
554,reference-semantics/semantics/float.k,195,syntax,"function,total,symbol,no-evaluators",ACCEPTED_FIXED_OPAQUE_RULE_INERT_FOR_ENCODE,"syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]"
555,reference-semantics/semantics/float.k,196,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]"
556,reference-semantics/semantics/float.k,197,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""+"", I:Int, F:Float) => addF(intToF(I), F)"
557,reference-semantics/semantics/float.k,198,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""+"", F:Float, I:Int) => addF(F, intToF(I))"
558,reference-semantics/semantics/float.k,199,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""-"", I:Int, F:Float) => subF(intToF(I), F)"
559,reference-semantics/semantics/float.k,200,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""-"", F:Float, I:Int) => subF(F, intToF(I))"
560,reference-semantics/semantics/float.k,201,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"
561,reference-semantics/semantics/float.k,202,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I))"
562,reference-semantics/semantics/float.k,203,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""<"", I:Int, F:Float) => floatLt(intToF(I), F)"
563,reference-semantics/semantics/float.k,204,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""<"", F:Float, I:Int) => floatLt(F, intToF(I))"
564,reference-semantics/semantics/float.k,205,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp("">"", I:Int, F:Float) => gtF(intToF(I), F)"
565,reference-semantics/semantics/float.k,206,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp("">"", F:Float, I:Int) => gtF(F, intToF(I))"
566,reference-semantics/semantics/float.k,209,syntax,"function,total,symbol,no-evaluators",ACCEPTED_FIXED_OPAQUE_RULE_INERT_FOR_ENCODE,"syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]"
567,reference-semantics/semantics/float.k,210,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
568,reference-semantics/semantics/float.k,211,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBuiltin(""int"", F:Float, .Vals) => truncF(F)"
569,reference-semantics/semantics/float.k,213,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBuiltin(""float"", I:Int, .Vals)   => intToF(I)"
570,reference-semantics/semantics/float.k,214,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBuiltin(""float"", F:Float, .Vals) => F"
571,reference-semantics/semantics/float.k,217,syntax,"function,total,symbol,no-evaluators",ACCEPTED_FIXED_OPAQUE_RULE_INERT_FOR_ENCODE,"syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]"
572,reference-semantics/semantics/float.k,218,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
573,reference-semantics/semantics/float.k,223,syntax,"function,total,symbol,no-evaluators",ACCEPTED_FIXED_OPAQUE_RULE_INERT_FOR_ENCODE,"syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]"
574,reference-semantics/semantics/float.k,224,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]"
575,reference-semantics/semantics/float.k,227,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBuiltin(""round"", F:Float, .Vals)        => roundF(F)"
576,reference-semantics/semantics/float.k,228,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBuiltin(""round"", F:Float, N:Int, .Vals) => roundFN(F, N)"
577,reference-semantics/semantics/float.k,230,syntax,"function,total,symbol,no-evaluators",ACCEPTED_FIXED_OPAQUE_RULE_INERT_FOR_ENCODE,"syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]"
578,reference-semantics/semantics/float.k,231,rule,concrete,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
579,reference-semantics/semantics/float.k,232,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax KItem ::= ""#mathSqrt"""
580,reference-semantics/semantics/float.k,233,rule,priority,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> Call(Attribute(Name(""math""), ""sqrt""), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]"
581,reference-semantics/semantics/float.k,234,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
582,reference-semantics/semantics/float.k,235,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>
583,reference-semantics/semantics/float.k,243,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)"
584,reference-semantics/semantics/float.k,244,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)"
585,reference-semantics/semantics/float.k,245,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>"
586,reference-semantics/semantics/float.k,246,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
587,reference-semantics/semantics/float.k,247,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)"
588,reference-semantics/semantics/float.k,250,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)"
589,reference-semantics/semantics/float.k,251,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)"
590,reference-semantics/semantics/float.k,252,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>"
591,reference-semantics/semantics/float.k,253,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
592,reference-semantics/semantics/float.k,254,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V)"
593,reference-semantics/semantics/float.k,261,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)"
594,reference-semantics/semantics/float.k,262,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))"
595,reference-semantics/semantics/float.k,265,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>"
596,reference-semantics/semantics/float.k,266,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
597,reference-semantics/semantics/float.k,267,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)"
598,reference-semantics/semantics/float.k,270,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V) endmodule"
599,reference-semantics/semantics/functions.k,4,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-CORE
600,reference-semantics/semantics/functions.k,8,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | ""#pop"" | ""#endcall"""
601,reference-semantics/semantics/functions.k,14,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>"
602,reference-semantics/semantics/functions.k,18,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Expr ::= closureExpr(ParamNames, Stmts)"
603,reference-semantics/semantics/functions.k,19,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>"
604,reference-semantics/semantics/functions.k,27,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)"
605,reference-semantics/semantics/functions.k,31,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)"
606,reference-semantics/semantics/functions.k,33,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>"
607,reference-semantics/semantics/functions.k,36,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)"
608,reference-semantics/semantics/functions.k,42,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>"
609,reference-semantics/semantics/functions.k,47,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>"
610,reference-semantics/semantics/functions.k,50,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>"
611,reference-semantics/semantics/functions.k,53,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)"
612,reference-semantics/semantics/functions.k,59,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>"
613,reference-semantics/semantics/functions.k,63,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>"
614,reference-semantics/semantics/functions.k,64,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>"
615,reference-semantics/semantics/functions.k,68,rule,priority,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(P, cellsOf({M[""$cells""]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)]"
616,reference-semantics/semantics/functions.k,78,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
617,reference-semantics/semantics/functions.k,80,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>
618,reference-semantics/semantics/functions.k,85,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #pop => V ~> CONT </k> <ret>   retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env>   L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc> endmodule"
619,reference-semantics/semantics/int.k,5,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-CORE
620,reference-semantics/semantics/int.k,7,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyUn(""-"", I:Int) => 0 -Int I"
621,reference-semantics/semantics/int.k,9,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""+"",  I1:Int, I2:Int) => I1 +Int I2"
622,reference-semantics/semantics/int.k,11,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""+"",  I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi"
623,reference-semantics/semantics/int.k,12,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""+"",  B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I"
624,reference-semantics/semantics/int.k,13,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""-"",  I1:Int, I2:Int) => I1 -Int I2"
625,reference-semantics/semantics/int.k,14,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""*"",  I1:Int, I2:Int) => I1 *Int I2"
626,reference-semantics/semantics/int.k,15,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""%"",  I1:Int, I2:Int) => pyMod(I1, I2)"
627,reference-semantics/semantics/int.k,16,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""//"", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2"
628,reference-semantics/semantics/int.k,17,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyBin(""**"", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0"
629,reference-semantics/semantics/int.k,19,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Int ::= pyMod(Int, Int) [function]"
630,reference-semantics/semantics/int.k,20,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2"
631,reference-semantics/semantics/int.k,22,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""<"",  I1:Int, I2:Int)   => I1 <Int  I2"
632,reference-semantics/semantics/int.k,23,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""<="", I1:Int, I2:Int)   => I1 <=Int I2"
633,reference-semantics/semantics/int.k,24,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp("">"",  I1:Int, I2:Int)   => I1 >Int  I2"
634,reference-semantics/semantics/int.k,25,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp("">="", I1:Int, I2:Int)   => I1 >=Int I2"
635,reference-semantics/semantics/int.k,26,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""=="", I1:Int, I2:Int)   => I1 ==Int I2"
636,reference-semantics/semantics/int.k,27,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""!="", I1:Int, I2:Int)   => I1 =/=Int I2 endmodule"
637,reference-semantics/semantics/iter.k,7,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-CORE
638,reference-semantics/semantics/iter.k,8,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax KItem ::= #iterNext(Iterable) | ""#iterDone"" | #iterYield(Val, Iterable) endmodule"
639,reference-semantics/semantics/list.k,4,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-CORE
640,reference-semantics/semantics/list.k,5,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-ITER
641,reference-semantics/semantics/list.k,6,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-OPERATORS
642,reference-semantics/semantics/list.k,9,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule <k> #iterNext(list(.ValSeq))                => #iterDone ... </k>
643,reference-semantics/semantics/list.k,10,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>"
644,reference-semantics/semantics/list.k,13,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax ApplyK ::= ""toList"""
645,reference-semantics/semantics/list.k,14,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>"
646,reference-semantics/semantics/list.k,15,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>"
647,reference-semantics/semantics/list.k,18,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]"
648,reference-semantics/semantics/list.k,19,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule valSeqConcat(.ValSeq, T:ValSeq)                => T"
649,reference-semantics/semantics/list.k,20,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))"
650,reference-semantics/semantics/list.k,24,rule,priority,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> BinOp(""+"", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]"
651,reference-semantics/semantics/list.k,27,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""=="", list(A:ValSeq), list(B:ValSeq)) => A ==K B"
652,reference-semantics/semantics/list.k,28,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""!="", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)"
653,reference-semantics/semantics/list.k,33,syntax,"function,total",ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Bool ::= hasRefVS(ValSeq) [function, total]"
654,reference-semantics/semantics/list.k,34,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule hasRefVS(.ValSeq)                => false
655,reference-semantics/semantics/list.k,35,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)"
656,reference-semantics/semantics/list.k,37,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map)        [function]"
657,reference-semantics/semantics/list.k,39,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule deepEqVS(.ValSeq, .ValSeq, _:Map)                   => true"
658,reference-semantics/semantics/list.k,40,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map)    => false"
659,reference-semantics/semantics/list.k,41,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map)    => false"
660,reference-semantics/semantics/list.k,42,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)"
661,reference-semantics/semantics/list.k,45,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)"
662,reference-semantics/semantics/list.k,47,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)"
663,reference-semantics/semantics/list.k,49,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)"
664,reference-semantics/semantics/list.k,50,rule,owise,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]"
665,reference-semantics/semantics/list.k,53,rule,priority,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""append"")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)]"
666,reference-semantics/semantics/list.k,58,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | ""#notB"""
667,reference-semantics/semantics/list.k,59,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> Compare(LV:Val, CmpOp(""in"",     list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>"
668,reference-semantics/semantics/list.k,60,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> Compare(LV:Val, CmpOp(""not in"", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>"
669,reference-semantics/semantics/list.k,61,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>"
670,reference-semantics/semantics/list.k,62,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
671,reference-semantics/semantics/list.k,63,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V"
672,reference-semantics/semantics/list.k,65,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)"
673,reference-semantics/semantics/list.k,67,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule <k> B:Bool ~> #notB => notBool B ... </k> endmodule
674,reference-semantics/semantics/methods.k,4,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-CORE
675,reference-semantics/semantics/methods.k,5,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports K-EQUAL
676,reference-semantics/semantics/methods.k,6,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-STR
677,reference-semantics/semantics/methods.k,7,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-LIST
678,reference-semantics/semantics/methods.k,10,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Val ::= applyMethod(Val, String, Vals) [function]"
679,reference-semantics/semantics/methods.k,13,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyMethod(str(CS:IntSeq), ""isupper"", .Vals) => hasUpper(CS) andBool notBool hasLower(CS)"
680,reference-semantics/semantics/methods.k,14,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyMethod(str(CS:IntSeq), ""islower"", .Vals) => hasLower(CS) andBool notBool hasUpper(CS)"
681,reference-semantics/semantics/methods.k,15,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyMethod(str(CS:IntSeq), ""isalpha"", .Vals) => notBool (CS ==K .IntSeq) andBool allAlpha(CS)"
