file	line	kind	attributes	text
reference-semantics/semantics/methods.k	133	rule-equational		rule allAlpha(.IntSeq) => true
reference-semantics/semantics/methods.k	134	rule-equational		rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)
reference-semantics/semantics/methods.k	136	syntax-function	function, total	syntax Bool ::= allDigit(IntSeq) [function, total]
reference-semantics/semantics/methods.k	137	rule-equational		rule allDigit(.IntSeq) => true
reference-semantics/semantics/methods.k	138	rule-equational		rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)
reference-semantics/semantics/methods.k	140	syntax-function	function, total	syntax Int ::= lowerC(Int) [function, total]
reference-semantics/semantics/methods.k	142	rule-equational		rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)
reference-semantics/semantics/methods.k	143	rule-equational	owise	rule lowerC(C:Int) => C         [owise]
reference-semantics/semantics/methods.k	145	syntax-function	function, total	syntax Int ::= upperC(Int) [function, total]
reference-semantics/semantics/methods.k	146	rule-equational		rule upperC(C:Int) => C -Int 32 requires isLowerC(C)
reference-semantics/semantics/methods.k	147	rule-equational	owise	rule upperC(C:Int) => C         [owise]
reference-semantics/semantics/methods.k	149	syntax-function	function, total	syntax Int ::= swapC(Int) [function, total]
reference-semantics/semantics/methods.k	150	rule-equational		rule swapC(C:Int) => C +Int 32 requires isUpperC(C)
reference-semantics/semantics/methods.k	151	rule-equational		rule swapC(C:Int) => C -Int 32 requires isLowerC(C)
reference-semantics/semantics/methods.k	152	rule-equational	owise	rule swapC(C:Int) => C         [owise]
reference-semantics/semantics/methods.k	154	syntax-function	function, total	syntax IntSeq ::= mapLower(IntSeq) [function, total]
reference-semantics/semantics/methods.k	155	rule-equational		rule mapLower(.IntSeq) => .IntSeq
reference-semantics/semantics/methods.k	156	rule-equational		rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))
reference-semantics/semantics/methods.k	158	syntax-function	function, total	syntax IntSeq ::= mapUpper(IntSeq) [function, total]
reference-semantics/semantics/methods.k	159	rule-equational		rule mapUpper(.IntSeq) => .IntSeq
reference-semantics/semantics/methods.k	160	rule-equational		rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))
reference-semantics/semantics/methods.k	162	syntax-function	function, total	syntax IntSeq ::= mapSwap(IntSeq) [function, total]
reference-semantics/semantics/methods.k	163	rule-equational		rule mapSwap(.IntSeq) => .IntSeq
reference-semantics/semantics/methods.k	164	rule-equational		rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))
reference-semantics/semantics/methods.k	166	syntax-function	function, total	syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/methods.k	167	rule-equational		rule startsWith(.IntSeq, _:IntSeq)               => true
reference-semantics/semantics/methods.k	168	rule-equational		rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false
reference-semantics/semantics/methods.k	169	rule-equational		rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)
reference-semantics/semantics/methods.k	170	endmodule		endmodule
reference-semantics/semantics/operators.k	6	module		module MPY-OPERATORS
reference-semantics/semantics/operators.k	7	import		imports MPY-CORE
reference-semantics/semantics/operators.k	8	import		imports MPY-ITER
reference-semantics/semantics/operators.k	10	rule-operational		rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
reference-semantics/semantics/operators.k	12	rule-operational		rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k>
reference-semantics/semantics/operators.k	15	context		context Compare(HOLE, _)
reference-semantics/semantics/operators.k	16	context		context Compare(_:Val, CmpOp(_, HOLE))
reference-semantics/semantics/operators.k	17	rule-operational	owise	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
reference-semantics/semantics/operators.k	19	rule-equational		rule applyCmp("is",     V:Val, noneV) => V ==K noneV
reference-semantics/semantics/operators.k	20	rule-equational		rule applyCmp("is not", V:Val, noneV) => notBool (V ==K noneV)
reference-semantics/semantics/operators.k	25	rule-operational	priority(40)	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/operators.k	28	rule-operational	priority(40)	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) [priority(40)]
reference-semantics/semantics/operators.k	34	rule-operational	priority(40)	rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap> requires OP =/=String "in" andBool OP =/=String "not in" [priority(40)]
reference-semantics/semantics/operators.k	38	rule-operational	priority(40)	rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(L) orBool OP ==String "in" orBool OP ==String "not in" [priority(40)]
reference-semantics/semantics/operators.k	44	rule-operational	priority(40)	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/operators.k	47	endmodule		endmodule
reference-semantics/semantics/range.k	5	module		module MPY-RANGE
reference-semantics/semantics/range.k	6	import		imports MPY-CORE
reference-semantics/semantics/range.k	7	import		imports MPY-ITER
reference-semantics/semantics/range.k	9	syntax-function	function, total	syntax Bool ::= inRange(Int, Int, Int) [function, total]
reference-semantics/semantics/range.k	10	rule-equational		rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
reference-semantics/semantics/range.k	12	syntax-function	function	syntax Int ::= rangeLen(Int, Int, Int) [function]
reference-semantics/semantics/range.k	13	rule-equational		rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST requires ST >Int 0 andBool HI >Int LO
reference-semantics/semantics/range.k	15	rule-equational		rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST) requires ST <Int 0 andBool HI <Int LO
reference-semantics/semantics/range.k	17	rule-equational		rule rangeLen(LO:Int, HI:Int, ST:Int) => 0 requires (ST >Int 0 andBool HI <=Int LO) orBool (ST <Int 0 andBool HI >=Int LO)
reference-semantics/semantics/range.k	20	rule-operational		rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k> requires inRange(I, HI, ST)
reference-semantics/semantics/range.k	23	rule-operational		rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k> requires notBool inRange(I, HI, ST)
reference-semantics/semantics/range.k	25	endmodule		endmodule
reference-semantics/semantics/set.k	3	module		module MPY-SET
reference-semantics/semantics/set.k	4	import		imports MPY-CORE
reference-semantics/semantics/set.k	8	syntax		syntax Val ::= setV(IntSeq)
reference-semantics/semantics/set.k	11	syntax-function	function, total	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
reference-semantics/semantics/set.k	12	rule-equational		rule codeIn(_:Int, .IntSeq)                => false
reference-semantics/semantics/set.k	13	rule-equational		rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)
reference-semantics/semantics/set.k	16	syntax-function	function, total;function, total	syntax IntSeq ::= dedupCodes(IntSeq)         [function, total] | dedupFrom(IntSeq, IntSeq)  [function, total]
reference-semantics/semantics/set.k	18	rule-equational		rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
reference-semantics/semantics/set.k	19	rule-equational		rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
reference-semantics/semantics/set.k	20	rule-equational		rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC) requires codeIn(C, ACC)
reference-semantics/semantics/set.k	22	rule-equational		rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C)) requires notBool codeIn(C, ACC)
reference-semantics/semantics/set.k	25	syntax-function	function, total	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
reference-semantics/semantics/set.k	26	rule-equational		rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)
reference-semantics/semantics/set.k	27	rule-equational		rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))
reference-semantics/semantics/set.k	31	syntax-function	function, total	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/set.k	32	rule-equational		rule subsetCodes(.IntSeq, _:IntSeq)                => true
reference-semantics/semantics/set.k	33	rule-equational		rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
reference-semantics/semantics/set.k	35	syntax-function	function, total	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/set.k	36	rule-equational		rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)
reference-semantics/semantics/set.k	39	rule-equational		rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
reference-semantics/semantics/set.k	40	endmodule		endmodule
reference-semantics/semantics/sort.k	10	module		module MPY-SORT
reference-semantics/semantics/sort.k	11	import		imports MPY-BUILTINS
reference-semantics/semantics/sort.k	12	import		imports MPY-SUBSCRIPT
reference-semantics/semantics/sort.k	18	syntax-function	function, total, symbol(sortVS), no-evaluators	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
reference-semantics/semantics/sort.k	19	syntax-function	function	syntax ValSeq ::= insVS(Int, ValSeq) [function]
reference-semantics/semantics/sort.k	20	rule-equational	concrete	rule sortVS(.ValSeq)                => .ValSeq          [concrete]
reference-semantics/semantics/sort.k	21	rule-equational	concrete	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
reference-semantics/semantics/sort.k	22	rule-equational	concrete	rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]
reference-semantics/semantics/sort.k	23	rule-equational	concrete	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
reference-semantics/semantics/sort.k	24	rule-equational	concrete	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete]
reference-semantics/semantics/sort.k	26	syntax-function	function	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
reference-semantics/semantics/sort.k	27	rule-equational	concrete	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
reference-semantics/semantics/sort.k	28	rule-equational	concrete	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
reference-semantics/semantics/sort.k	29	rule-equational	concrete	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R)) requires strLt(A, B) orBool A ==K B [concrete]
reference-semantics/semantics/sort.k	31	rule-equational	concrete	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R)) requires notBool (strLt(A, B) orBool A ==K B) [concrete]
reference-semantics/semantics/sort.k	36	rule-operational		rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k>
reference-semantics/semantics/sort.k	40	rule-operational	priority(40)	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)]
reference-semantics/semantics/sort.k	49	syntax-function	function, total, symbol(sortKeyVS), no-evaluators	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
reference-semantics/semantics/sort.k	51	syntax-function	function, total;function, total	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
reference-semantics/semantics/sort.k	53	rule-equational		rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
reference-semantics/semantics/sort.k	54	rule-equational		rule revVSAcc(.ValSeq, A:ValSeq) => A
reference-semantics/semantics/sort.k	55	rule-equational		rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
reference-semantics/semantics/sort.k	57	syntax-function	function, total	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
reference-semantics/semantics/sort.k	58	rule-equational		rule condRev(S:ValSeq, false) => S
reference-semantics/semantics/sort.k	59	rule-equational		rule condRev(S:ValSeq, true)  => revVS(S)
reference-semantics/semantics/sort.k	61	rule-operational		rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
reference-semantics/semantics/sort.k	63	rule-operational		rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
reference-semantics/semantics/sort.k	65	rule-operational		rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k>
reference-semantics/semantics/sort.k	72	endmodule		endmodule
reference-semantics/semantics/str.k	3	module		module MPY-STR
reference-semantics/semantics/str.k	4	import		imports MPY-CORE
reference-semantics/semantics/str.k	5	import		imports MPY-ITER
reference-semantics/semantics/str.k	8	rule-operational		rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>
reference-semantics/semantics/str.k	9	rule-operational		rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
reference-semantics/semantics/str.k	13	syntax-function	function	syntax IntSeq ::= strToCodes(String) [function]
reference-semantics/semantics/str.k	14	rule-operational		rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
reference-semantics/semantics/str.k	15	rule-equational		rule strToCodes("") => .IntSeq
reference-semantics/semantics/str.k	16	rule-equational		rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S)))) requires S =/=String "" andBool ordChar(substrString(S, 0, 1)) <Int 128
reference-semantics/semantics/str.k	20	syntax-function	function, total	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/str.k	21	rule-equational		rule seqConcat(.IntSeq, T:IntSeq)                => T
reference-semantics/semantics/str.k	22	rule-equational		rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
reference-semantics/semantics/str.k	24	rule-equational		rule applyBin("+",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
reference-semantics/semantics/str.k	25	rule-equational		rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
reference-semantics/semantics/str.k	26	rule-equational		rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)
reference-semantics/semantics/str.k	29	rule-equational		rule applyCmp("in",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
reference-semantics/semantics/str.k	30	rule-equational		rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
reference-semantics/semantics/str.k	32	syntax-function	function, total	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/str.k	33	rule-equational		rule strPrefix(.IntSeq, _:IntSeq)               => true
reference-semantics/semantics/str.k	34	rule-equational		rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
reference-semantics/semantics/str.k	35	rule-equational		rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
reference-semantics/semantics/str.k	37	syntax-function	function, total	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/str.k	38	rule-equational		rule strContains(P:IntSeq, X:IntSeq) => true  requires strPrefix(P, X)
reference-semantics/semantics/str.k	39	rule-equational		rule strContains(P:IntSeq, .IntSeq)  => false requires notBool strPrefix(P, .IntSeq)
reference-semantics/semantics/str.k	40	rule-equational		rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs) requires notBool strPrefix(P, iCons(C, Xs))
reference-semantics/semantics/str.k	48	syntax-function	function, total	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
reference-semantics/semantics/str.k	49	rule-equational		rule strLt(.IntSeq, .IntSeq)                => false
reference-semantics/semantics/str.k	50	rule-equational		rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
reference-semantics/semantics/str.k	51	rule-equational		rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
reference-semantics/semantics/str.k	52	rule-equational		rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B
reference-semantics/semantics/str.k	53	rule-equational		rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false         requires A  >Int B
reference-semantics/semantics/str.k	54	rule-equational		rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
reference-semantics/semantics/str.k	56	rule-operational		rule applyCmp("<",  str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
reference-semantics/semantics/str.k	57	rule-equational		rule applyCmp(">",  str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
reference-semantics/semantics/str.k	58	rule-operational		rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
reference-semantics/semantics/str.k	59	rule-equational		rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
reference-semantics/semantics/str.k	60	endmodule		endmodule
reference-semantics/semantics/subscript.k	3	module		module MPY-SUBSCRIPT
reference-semantics/semantics/subscript.k	4	import		imports MPY-CORE
reference-semantics/semantics/subscript.k	11	syntax-function	function, total	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
reference-semantics/semantics/subscript.k	12	rule-equational		rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V
reference-semantics/semantics/subscript.k	13	rule-equational		rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
reference-semantics/semantics/subscript.k	16	syntax-function	function	syntax Int ::= intSeqAt(IntSeq, Int) [function]
reference-semantics/semantics/subscript.k	17	rule-equational		rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C
reference-semantics/semantics/subscript.k	18	rule-equational		rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
reference-semantics/semantics/subscript.k	21	syntax-function	function, total	syntax Int ::= normIdx(Int, Int) [function, total]
reference-semantics/semantics/subscript.k	22	rule-equational		rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
reference-semantics/semantics/subscript.k	23	rule-equational		rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0
reference-semantics/semantics/subscript.k	27	context		context Subscript(HOLE, _)
reference-semantics/semantics/subscript.k	28	context		context Subscript(_:Val, HOLE:Expr)
reference-semantics/semantics/subscript.k	31	rule-operational	priority(40)	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
reference-semantics/semantics/subscript.k	35	rule-operational		rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
reference-semantics/semantics/subscript.k	37	syntax-function	function	syntax Val ::= applyIndex(Val, Int) [function]
reference-semantics/semantics/subscript.k	38	rule-equational		rule applyIndex(list(VS:ValSeq),  I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
reference-semantics/semantics/subscript.k	39	rule-equational		rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
reference-semantics/semantics/subscript.k	40	rule-equational		rule applyIndex(str(IS:IntSeq),   I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
reference-semantics/semantics/subscript.k	44	syntax		syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
reference-semantics/semantics/subscript.k	49	syntax		syntax OptInt ::= "noB" | someB(Int)
reference-semantics/semantics/subscript.k	50	rule-operational		rule <k> #evalB(NoBound)  => noB ... </k>
reference-semantics/semantics/subscript.k	51	rule-operational		rule <k> #evalB(E:Expr)   => E ~> #toSome ... </k>
reference-semantics/semantics/subscript.k	52	rule-operational		rule <k> I:Int ~> #toSome => someB(I) ... </k>
reference-semantics/semantics/subscript.k	54	rule-operational		rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
reference-semantics/semantics/subscript.k	55	rule-operational		rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
reference-semantics/semantics/subscript.k	56	rule-operational		rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound)  => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
reference-semantics/semantics/subscript.k	58	rule-operational	priority(45)	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
reference-semantics/semantics/subscript.k	61	rule-operational		rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
reference-semantics/semantics/subscript.k	63	syntax-function	function	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
reference-semantics/semantics/subscript.k	64	rule-equational		rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
reference-semantics/semantics/subscript.k	66	rule-equational		rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
reference-semantics/semantics/subscript.k	68	rule-equational		rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
reference-semantics/semantics/subscript.k	72	syntax-function	function, total	syntax Int ::= slStep(OptInt) [function, total]
reference-semantics/semantics/subscript.k	73	rule-equational		rule slStep(noB)          => 1
reference-semantics/semantics/subscript.k	74	rule-equational		rule slStep(someB(S:Int)) => S
reference-semantics/semantics/subscript.k	76	syntax-function	function	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
reference-semantics/semantics/subscript.k	77	rule-equational		rule slStart(noB,          ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
reference-semantics/semantics/subscript.k	79	rule-equational		rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1 requires slStep(ST) <Int 0
reference-semantics/semantics/subscript.k	81	rule-equational		rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
reference-semantics/semantics/subscript.k	83	syntax-function	function	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
reference-semantics/semantics/subscript.k	84	rule-equational		rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN requires slStep(ST) >Int 0
reference-semantics/semantics/subscript.k	86	rule-equational		rule slStop(noB,          ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
reference-semantics/semantics/subscript.k	88	rule-equational		rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
reference-semantics/semantics/subscript.k	90	syntax-function	function, total	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
reference-semantics/semantics/subscript.k	91	rule-equational		rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I  <Int 0
reference-semantics/semantics/subscript.k	93	rule-equational		rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
reference-semantics/semantics/subscript.k	96	syntax-function	function, total	syntax Int ::= clampLo(Int, Int) [function, total]
reference-semantics/semantics/subscript.k	97	rule-equational		rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
reference-semantics/semantics/subscript.k	99	rule-equational		rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
reference-semantics/semantics/subscript.k	102	syntax-function	function, total	syntax Int ::= clampHi(Int, Int, Int) [function, total]
reference-semantics/semantics/subscript.k	103	rule-equational		rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I  <Int LEN
reference-semantics/semantics/subscript.k	105	rule-equational		rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
reference-semantics/semantics/subscript.k	109	syntax-function	function	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
reference-semantics/semantics/subscript.k	110	rule-equational		rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
reference-semantics/semantics/subscript.k	113	rule-equational		rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
reference-semantics/semantics/subscript.k	116	syntax-function	function	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
reference-semantics/semantics/subscript.k	117	rule-equational		rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
reference-semantics/semantics/subscript.k	120	rule-equational		rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
reference-semantics/semantics/subscript.k	122	endmodule		endmodule
reference-semantics/semantics/syntax.k	3	module		module MPY-SYNTAX
reference-semantics/semantics/syntax.k	4	import		imports INT-SYNTAX
reference-semantics/semantics/syntax.k	5	import		imports FLOAT-SYNTAX
reference-semantics/semantics/syntax.k	6	import		imports BOOL-SYNTAX
reference-semantics/semantics/syntax.k	7	import		imports STRING-SYNTAX
