id	file	line	kind	attributes	role	review_decision	normalized_declaration
134	semantics/builtins.k	217	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule tokNds(iCons(32, R:IntSeq))    => tokNds(R)
135	semantics/builtins.k	218	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNdAcc(C -Int 48, R) requires evDigit(C)
136	semantics/builtins.k	219	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule tokNds(iCons(C:Int, R:IntSeq)) => tokNds(R) requires notBool evDigit(C) andBool C =/=Int 32
137	semantics/builtins.k	221	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule tokNdAcc(A:Int, iCons(C:Int, R:IntSeq)) => tokNdAcc(A *Int 10 +Int (C -Int 48), R) requires evDigit(C)
138	semantics/builtins.k	223	rule	owise	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule tokNdAcc(A:Int, S:IntSeq) => iCons(A, tokNds(S)) [owise]
139	semantics/builtins.k	225	syntax		supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax EvPair ::= evp(OpSeq, IntSeq)
140	semantics/builtins.k	226	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Int ::= firstNdE(EvPair) [function, total]
141	semantics/builtins.k	227	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule firstNdE(evp(_:OpSeq, iCons(N:Int, _:IntSeq))) => N
142	semantics/builtins.k	228	rule	owise	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule firstNdE(_:EvPair) => 0 [owise]
143	semantics/builtins.k	230	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Int ::= applyOpE(String, Int, Int) [function, total]
144	semantics/builtins.k	231	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyOpE("+",  A:Int, B:Int) => A +Int B
145	semantics/builtins.k	232	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyOpE("-",  A:Int, B:Int) => A -Int B
146	semantics/builtins.k	233	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyOpE("*",  A:Int, B:Int) => A *Int B
147	semantics/builtins.k	234	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyOpE("//", A:Int, B:Int) => A divInt B
148	semantics/builtins.k	235	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyOpE("**", A:Int, B:Int) => A ^Int B
149	semantics/builtins.k	236	rule	owise	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyOpE(_:String, A:Int, _:Int) => A [owise]
150	semantics/builtins.k	238	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax EvPair ::= passPowE(OpSeq, IntSeq) [function, total]
151	semantics/builtins.k	239	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule passPowE(.OpSeq, NDS:IntSeq) => evp(.OpSeq, NDS)
152	semantics/builtins.k	240	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule passPowE(oCons("**", OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCombE(N, passPowE(OPS, NDS))
153	semantics/builtins.k	241	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule passPowE(oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq)) => powCarryE(O, N, passPowE(OPS, NDS)) requires O =/=String "**"
154	semantics/builtins.k	243	rule	owise	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule passPowE(_:OpSeq, .IntSeq) => evp(.OpSeq, .IntSeq) [owise]
155	semantics/builtins.k	244	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax EvPair ::= powCombE(Int, EvPair) [function, total]
156	semantics/builtins.k	245	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule powCombE(N:Int, evp(OPS:OpSeq, iCons(M:Int, REST:IntSeq))) => evp(OPS, iCons(N ^Int M, REST))
157	semantics/builtins.k	246	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule powCombE(N:Int, evp(OPS:OpSeq, .IntSeq)) => evp(OPS, iCons(N, .IntSeq))
158	semantics/builtins.k	247	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax EvPair ::= powCarryE(String, Int, EvPair) [function, total]
159	semantics/builtins.k	248	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule powCarryE(O:String, N:Int, evp(OPS:OpSeq, NDS:IntSeq)) => evp(oCons(O, OPS), iCons(N, NDS))
160	semantics/builtins.k	250	syntax	function, total,function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax EvPair ::= passMulE(EvPair) [function, total] | passAddE(EvPair) [function, total]
161	semantics/builtins.k	251	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule passMulE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("mul", N0, OPS, NDS, .OpSeq, .IntSeq)
162	semantics/builtins.k	252	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule passMulE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
163	semantics/builtins.k	253	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule passAddE(evp(OPS:OpSeq, iCons(N0:Int, NDS:IntSeq))) => passLGoE("add", N0, OPS, NDS, .OpSeq, .IntSeq)
164	semantics/builtins.k	254	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule passAddE(evp(OPS:OpSeq, .IntSeq)) => evp(OPS, .IntSeq)
165	semantics/builtins.k	255	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax EvPair ::= passLGoE(String, Int, OpSeq, IntSeq, OpSeq, IntSeq) [function, total]
166	semantics/builtins.k	256	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule passLGoE(_:String, CUR:Int, .OpSeq, _:IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR))
167	semantics/builtins.k	257	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, applyOpE(O, CUR, N), OPS, NDS, OO, ON) requires inLevelE(L, O)
168	semantics/builtins.k	260	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule passLGoE(L:String, CUR:Int, oCons(O:String, OPS:OpSeq), iCons(N:Int, NDS:IntSeq), OO:OpSeq, ON:IntSeq) => passLGoE(L, N, OPS, NDS, appendOpE(OO, O), appendIE(ON, CUR)) requires notBool inLevelE(L, O)
169	semantics/builtins.k	263	rule	owise	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule passLGoE(_:String, CUR:Int, oCons(_:String, _:OpSeq), .IntSeq, OO:OpSeq, ON:IntSeq) => evp(OO, appendIE(ON, CUR)) [owise]
170	semantics/builtins.k	265	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Bool ::= inLevelE(String, String) [function, total]
171	semantics/builtins.k	266	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule inLevelE("mul", O:String) => O ==String "*" orBool O ==String "//" orBool O ==String "/"
172	semantics/builtins.k	267	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule inLevelE("add", O:String) => O ==String "+" orBool O ==String "-"
173	semantics/builtins.k	268	rule	owise	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule inLevelE(_:String, _:String) => false [owise]
174	semantics/builtins.k	269	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax OpSeq ::= appendOpE(OpSeq, String) [function, total]
175	semantics/builtins.k	270	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule appendOpE(.OpSeq, O:String) => oCons(O, .OpSeq)
176	semantics/builtins.k	271	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule appendOpE(oCons(H:String, T:OpSeq), O:String) => oCons(H, appendOpE(T, O))
177	semantics/builtins.k	272	syntax	function, total	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax IntSeq ::= appendIE(IntSeq, Int) [function, total]
178	semantics/builtins.k	273	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule appendIE(.IntSeq, N:Int) => iCons(N, .IntSeq)
179	semantics/builtins.k	274	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule appendIE(iCons(H:Int, T:IntSeq), N:Int) => iCons(H, appendIE(T, N)) // ==== hashlib.md5(S).hexdigest() — a trusted opaque digest ================== // The md5 value itself is a named shared trust (sortVS-style, no concrete // twin); proofs use the length/hex-charset lemmas (lemmas/builtins.k).
180	semantics/builtins.k	279	syntax		supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax KItem ::= "#md5"
181	semantics/builtins.k	280	rule	priority(40)	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> Call(Attribute(Name("hashlib"), "md5"), (E:Expr, .Exprs)) => E ~> #md5 ... </k> [priority(40)]
182	semantics/builtins.k	282	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> str(CS:IntSeq) ~> #md5 => md5Obj(CS) ... </k>
183	semantics/builtins.k	283	syntax		supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Val ::= md5Obj(IntSeq)
184	semantics/builtins.k	284	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyMethod(md5Obj(CS:IntSeq), "hexdigest", .Vals) => str(md5hexCodes(CS))
185	semantics/builtins.k	285	syntax	function, total, symbol(md5hexCodes), no-evaluators	supplied-opaque-symbol	FIXED_OPAQUE_UNUSED_BY_PROGRAM	syntax IntSeq ::= md5hexCodes(IntSeq) [function, total, symbol(md5hexCodes), no-evaluators] // ==== isinstance(V, int|str) — an ordinary 2-arg builtin =================== // The type argument (int/str) is an ordinary name that resolves via the builtins frame to // typeV (see core.k's config); no Call-level special case. isIntV/isStrV mirror the old // owise-on-Val test (concrete-sort args decide; a symbolic Val stays owise, as before).
186	semantics/builtins.k	291	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyBuiltin("isinstance", V:Val, typeV("int"), .Vals) => isIntV(V)
187	semantics/builtins.k	292	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule applyBuiltin("isinstance", V:Val, typeV("str"), .Vals) => isStrV(V)
188	semantics/builtins.k	293	syntax	function,function	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Bool ::= isIntV(Val) [function] | isStrV(Val) [function]
189	semantics/builtins.k	294	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule isIntV(_:Int)         => true
190	semantics/builtins.k	295	rule	owise	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule isIntV(_:Val)         => false [owise]
191	semantics/builtins.k	296	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule isStrV(str(_:IntSeq)) => true
192	semantics/builtins.k	297	rule	owise	supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule isStrV(_:Val)         => false [owise]
193	semantics/call.k	16	rule	owise	supplied-operational-rule	FIXED_USED_REVIEWED_ACCEPT	rule <k> Attribute(V:Val, M:String) => boundMethodV(V, M) ... </k> // evaluate callee, then args ([owise]: problem-local Call interceptions beat this)
194	semantics/call.k	19	syntax		supplied-syntax	FIXED_USED_REVIEWED_ACCEPT	syntax KItem ::= #callee(Exprs)
195	semantics/call.k	20	rule	owise	supplied-operational-rule	FIXED_USED_REVIEWED_ACCEPT	rule <k> Call(Fe:Expr, ARGS:Exprs) => Fe ~> #callee(ARGS) ... </k> [owise]
196	semantics/call.k	21	rule		supplied-operational-rule	FIXED_USED_REVIEWED_ACCEPT	rule <k> CV:Val ~> #callee(ARGS:Exprs) => #evalArgs(ARGS, .Vals, toCall(CV)) ... </k> // ==== dispatch on the callee value ========================================
197	semantics/call.k	24	rule		supplied-operational-rule	FIXED_USED_REVIEWED_ACCEPT	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), ACC:Vals) => applyMethod(OBJ, M, ACC) ... </k>
198	semantics/call.k	26	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #applyK(toCall(builtinV("sum")), (OBJ:Iterable, .Vals)) => #sumAcc(OBJ, 0) ... </k>
199	semantics/call.k	27	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #applyK(toCall(builtinV("all")), (OBJ:Iterable, .Vals)) => #allAcc(OBJ)    ... </k>
200	semantics/call.k	28	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #applyK(toCall(builtinV("any")), (OBJ:Iterable, .Vals)) => #anyAcc(OBJ)    ... </k>
201	semantics/call.k	29	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #applyK(toCall(builtinV("max")), (OBJ:Iterable, .Vals)) => #maxAcc0(OBJ)   ... </k>
202	semantics/call.k	30	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #applyK(toCall(builtinV("min")), (OBJ:Iterable, .Vals)) => #minAcc0(OBJ)   ... </k>
203	semantics/call.k	31	rule	owise	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #applyK(toCall(builtinV(BN:String)), ACC:Vals) => applyBuiltin(BN, ACC) ... </k> [owise]
204	semantics/call.k	32	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #applyK(toCall(typeV(T:String)),     ACC:Vals) => applyBuiltin(T, ACC)  ... </k> // ==== heap-object arguments/receivers ===================================== // Builtins and type calls READ structure — deref the first two arg positions // (covers len/sum/all/any/max/min/sorted/list/set + zip's pair). Mutating list // methods take the ref itself; every other method receiver is deref'd.
205	semantics/call.k	38	rule	priority(40)	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #applyK(toCall(builtinV(BN:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
206	semantics/call.k	42	rule	priority(40)	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #applyK(toCall(builtinV(BN:String)), (A:Val, ref(H:Int), REST:Vals)) => #applyK(toCall(builtinV(BN)), (A, V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isRefV(A) [priority(40)]
207	semantics/call.k	47	rule	priority(40)	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #applyK(toCall(typeV(T:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(typeV(T)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
208	semantics/call.k	52	syntax	function, total	supplied-syntax	FIXED_USED_REVIEWED_ACCEPT	syntax Bool ::= isMutMethod(String) [function, total]
209	semantics/call.k	53	rule		supplied-equation	FIXED_USED_REVIEWED_ACCEPT	rule isMutMethod(M:String) => M ==String "append" orBool M ==String "sort" orBool M ==String "extend" orBool M ==String "insert" orBool M ==String "pop" orBool M ==String "remove"
210	semantics/call.k	56	rule	priority(40)	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), M:String)), ACC:Vals) => #applyK(toCall(boundMethodV(V, M)), ACC) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isMutMethod(M) [priority(40)] // non-mutating methods READ their heap-object arguments too (join's list); // mutators keep refs (append of a list into a list-of-lists stays aliased)
211	semantics/call.k	63	rule	priority(40)	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #applyK(toCall(boundMethodV(OBJ:Val, M:String)), (ref(H:Int), REST:Vals)) => #applyK(toCall(boundMethodV(OBJ, M)), (V, REST)) ... </k> <heap> ... H |-> V:Val ... </heap> requires notBool isMutMethod(M) andBool notBool isRefV(OBJ) [priority(40)]
212	semantics/call.k	69	rule	 NEWL <- scope(.Map, parent(DEFL)) 	supplied-operational-rule	FIXED_USED_REVIEWED_ACCEPT	rule <k> #applyK(toCall(closureVal(PNS:ParamNames, BODY:Stmts, DEFL:Int)), ACC:Vals) ~> CONT => #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env>     CALLERL:Int => NEWL </env> <scopes>   STORE:Map => STORE [ NEWL <- scope(.Map, parent(DEFL)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack>   .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack> // annotated closure: the frame starts with the captured freevar cells, its // parent is the module scope (all enclosing-local reads go through cells), // and the cellvars' fresh cells allocate before params bind (a cellvar param // then writes through its cell in #bindP).
213	semantics/call.k	80	rule	 NEWL <- scope(CM [ "$cells" <- cellsMark(CVS) 	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #applyK(toCall(closureValC(PNS:ParamNames, CVS:ParamNames, BODY:Stmts, CM:Map)), ACC:Vals) ~> CONT => #allocCells(CVS) ~> #bindP(PNS, ACC) ~> BODY ~> #endcall </k> <env>     CALLERL:Int => NEWL </env> <scopes>   STORE:Map => STORE [ NEWL <- scope(CM [ "$cells" <- cellsMark(CVS) ], parent(0)) ] </scopes> <scopeLoc> NEWL:Int => NEWL +Int 1 </scopeLoc> <stack>   .List => ListItem(frame(CONT, CALLERL, NEWL)) ... </stack>
214	semantics/call.k	87	syntax		supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax KItem ::= #allocCells(ParamNames)
215	semantics/call.k	88	rule		supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #allocCells(.ParamNames) => .K ... </k>
216	semantics/call.k	89	rule	 CV <- cellRef(N) 	supplied-operational-rule	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule <k> #allocCells((CV:String, R:ParamNames)) => #allocCells(R) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ CV <- cellRef(N) ], _) ... </scopes> <heap>    H:Map => (N |-> cellV(noneV)) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)
217	semantics/comprehension.k	11	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule ListComp(ELT:Expr, Gs:CompFors) => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
218	semantics/comprehension.k	12	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule GenExp(ELT:Expr, Gs:CompFors)   => Call(closureExpr(.ParamNames, compBody(Gs, ELT)), .Exprs)
219	semantics/comprehension.k	14	syntax	macro	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Stmts ::= compBody(CompFors, Expr) [macro]
220	semantics/comprehension.k	15	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule compBody(Gs:CompFors, ELT:Expr) => Assign(Name("$acc"), ListExpr(.Exprs)) compNest(Gs, ELT) Return(Name("$acc"))
221	semantics/comprehension.k	18	syntax	macro-rec	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Stmt ::= compNest(CompFors, Expr) [macro-rec]
222	semantics/comprehension.k	19	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule compNest(.CompFors, ELT:Expr) => Assign(Name("$acc"), BinOp("+", Name("$acc"), ListExpr(ELT)))
223	semantics/comprehension.k	21	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule compNest((CompFor(T:Expr, ITER:Expr, Fs:Exprs) GRest:CompFors), ELT:Expr) => For(T, ITER, If(compGuard(Fs), compNest(GRest, ELT), .Stmts))
224	semantics/comprehension.k	24	syntax	macro	supplied-syntax	FIXED_NONMATCHING_REVIEWED_ACCEPT	syntax Expr ::= compGuard(Exprs) [macro]
225	semantics/comprehension.k	25	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule compGuard(.Exprs)             => Bool(true)
226	semantics/comprehension.k	26	rule		supplied-equation	FIXED_NONMATCHING_REVIEWED_ACCEPT	rule compGuard((F:Expr, Fs:Exprs)) => BoolOp("and", (F, Fs))
227	semantics/concrete.k	13	rule		supplied-concrete-only	FIXED_CONCRETE_UNUSED_BY_PROOF	rule <k> Compare(list(A:ValSeq), CmpOp("==", list(B:ValSeq))) => deepEqVS(A, B, HP) ... </k> <heap> HP:Map </heap> requires hasRefVS(A) orBool hasRefVS(B)
228	semantics/concrete.k	16	rule		supplied-concrete-only	FIXED_CONCRETE_UNUSED_BY_PROOF	rule <k> Compare(list(A:ValSeq), CmpOp("!=", list(B:ValSeq))) => notBool deepEqVS(A, B, HP) ... </k> <heap> HP:Map </heap> requires hasRefVS(A) orBool hasRefVS(B) // ==== keyed sort, concrete leg ============================================ // Computes each key by a REAL call through the uniform #callee machinery // (closures, len, type objects all work), stable-inserts on the key, and // allocates the result. priority(40) beats sort.k's opaque rules, so krun // runs this and proofs (which never see MPY-CONCRETE) keep sortKeyVS.
229	semantics/concrete.k	25	syntax		supplied-concrete-only	FIXED_CONCRETE_UNUSED_BY_PROOF	syntax Val ::= kvP(Val, Val)
230	semantics/concrete.k	26	syntax		supplied-concrete-only	FIXED_CONCRETE_UNUSED_BY_PROOF	syntax KItem ::= #ksort(ValSeq, Val, ValSeq, Bool) | #ksIns(Val, ValSeq, Val, ValSeq, Bool)
231	semantics/concrete.k	28	rule	priority(40)	supplied-concrete-only	FIXED_CONCRETE_UNUSED_BY_PROOF	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #ksort(VS, KV, .ValSeq, false) ... </k> [priority(40)]
232	semantics/concrete.k	31	rule	priority(40)	supplied-concrete-only	FIXED_CONCRETE_UNUSED_BY_PROOF	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #ksort(VS, KV, .ValSeq, RB) ... </k> [priority(40)]
233	semantics/concrete.k	34	rule		supplied-concrete-only	FIXED_CONCRETE_UNUSED_BY_PROOF	rule <k> #ksort(.ValSeq, _:Val, ACC:ValSeq, RB:Bool) => #alloc(list(condRev(unpairVS(ACC), RB))) ... </k>
